id,previous_rank,current_rank,previous_score,current_score,previous_pop,current_pop,previous_ac,current_ac,rank_change
1720,632,632,58.1,58.1,46,46,97.81,97.81,0
130,633,633,58.1,58.1,329,329,99.6,99.6,0
760,634,634,58.0,58.0,304,304,100.0,100.0,0
1857,635,635,58.0,58.0,27,27,98.4,98.4,0
966,636,636,57.9,57.9,378,378,99.86,99.86,0
800,637,637,57.9,57.9,109,109,99.5,99.5,0
3050,638,638,57.9,57.9,346,346,99.9,99.9,0
1920,639,639,57.8,57.8,27,27,98.4,98.4,0
1697,640,640,57.8,57.8,49,49,97.77,97.77,0
2816,641,641,57.8,57.8,176,176,98.4,98.4,0
997,642,642,57.7,57.7,289,289,99.91,99.91,0
2476,643,643,57.7,57.7,106,106,99.8,99.8,0
1426,644,644,57.6,57.6,321,321,99.1,99.1,0
1612,645,645,57.6,57.6,88,88,98.4,98.4,0
896,646,646,57.6,57.6,157,157,99.9,99.9,0
1654,647,647,57.5,57.5,180,180,99.2,99.2,0
2082,648,648,57.5,57.5,318,318,99.7,99.7,0
1977,649,649,57.5,57.5,34,34,98.9,98.9,0
826,650,650,57.5,57.5,323,323,99.7,99.7,0
2392,651,651,57.5,57.5,274,274,99.9,99.9,0
769,652,652,57.5,57.5,368,368,99.8,99.8,0
2830,653,653,57.5,57.5,345,345,99.7,99.7,0
2387,654,654,57.5,57.5,194,194,99.89,99.89,0
777,655,655,57.5,57.5,199,199,99.67,99.67,0
742,656,656,57.4,57.4,291,291,99.9,99.9,0
1609,657,657,57.4,57.4,56,56,98.4,98.4,0
1699,658,658,57.4,57.4,73,73,97.6,97.6,0
2096,659,659,57.4,57.4,129,129,99.0,99.0,0
2404,660,660,57.4,57.4,225,225,99.71,99.71,0
1957,661,661,57.4,57.4,32,32,98.72,98.72,0
816,662,662,57.3,57.3,273,273,99.6,99.6,0
830,663,663,57.3,57.3,298,298,99.7,99.7,0
1611,664,664,57.3,57.3,78,78,98.42,98.42,0
2406,665,665,57.3,57.3,160,160,99.08,99.08,0
2097,666,666,57.3,57.3,130,130,99.0,99.0,0
126,667,667,57.3,57.3,302,302,99.6,99.6,0
1962,668,668,57.3,57.3,27,27,98.4,98.4,0
1721,669,669,57.2,57.2,248,248,98.95,98.95,0
3579,670,670,57.2,57.2,239,239,99.8,99.8,0
2201,671,671,57.2,57.2,163,163,99.3,99.3,0
138,672,672,57.2,57.2,176,176,99.89,99.89,0
3735,673,673,57.2,57.2,18,18,98.9,98.9,0
690,674,674,57.2,57.2,301,301,99.86,99.86,0
2457,675,675,57.2,57.2,266,266,100.0,100.0,0
779,676,676,57.2,57.2,247,247,99.7,99.7,0
2394,677,677,57.2,57.2,372,372,99.9,99.9,0
3444,678,678,57.2,57.2,412,412,99.9,99.9,0
2358,679,679,57.1,57.1,67,67,98.4,98.4,0
2556,680,680,57.1,57.1,274,274,98.98,98.98,0
1468,681,681,57.1,57.1,53,53,97.8,97.8,0
1423,682,682,57.1,57.1,103,103,98.82,98.82,0
3583,683,683,57.0,57.0,207,207,99.8,99.8,0
685,684,684,57.0,57.0,466,466,99.8,99.8,0
2133,685,685,57.0,57.0,332,332,99.5,99.5,0
1969,686,686,57.0,57.0,222,222,99.5,99.5,0
2081,687,687,57.0,57.0,366,366,99.7,99.7,0
2749,688,688,57.0,57.0,315,315,99.27,99.27,0
2354,689,689,57.0,57.0,75,75,98.9,98.9,0
980,690,690,57.0,57.0,283,283,99.99,99.99,0
916,691,691,57.0,57.0,248,248,99.9,99.9,0
1636,692,692,57.0,57.0,157,157,99.2,99.2,0
2280,693,693,57.0,57.0,109,109,99.5,99.5,0
1673,694,694,57.0,57.0,133,133,97.05,97.05,0
3860,695,695,56.9,56.9,94,94,98.9,98.9,0
2811,696,696,56.9,56.9,144,144,99.07,99.07,0
1669,697,697,56.9,56.9,9,9,96.5,96.5,0
722,698,698,56.9,56.9,147,147,99.9,99.9,0
2711,699,699,56.9,56.9,256,256,99.34,99.34,0
2209,700,700,56.9,56.9,179,179,99.0,99.0,0
1000,701,701,56.8,56.8,280,280,99.9,99.9,0
1355,702,702,56.8,56.8,263,263,99.7,99.7,0
2110,703,703,56.8,56.8,130,130,99.0,99.0,0
1523,704,704,56.8,56.8,139,139,98.5,98.5,0
3428,705,705,56.7,56.7,277,277,100.0,100.0,0
984,706,706,56.7,56.7,280,280,99.99,99.99,0
3044,707,707,56.6,56.6,259,259,99.94,99.94,0
700,708,708,56.6,56.6,482,482,99.8,99.8,0
2218,709,709,56.6,56.6,47,47,99.0,99.0,0
3223,710,710,56.6,56.6,270,270,99.9,99.9,0
964,711,711,56.6,56.6,329,329,99.8,99.8,0
1335,712,712,56.6,56.6,373,373,99.9,99.9,0
1918,713,713,56.6,56.6,27,27,98.4,98.4,0
1326,714,714,56.6,56.6,249,249,99.7,99.7,0
1555,715,715,56.6,56.6,83,83,98.81,98.81,0
2429,716,716,56.6,56.6,187,187,99.57,99.57,0
892,717,717,56.6,56.6,319,319,99.9,99.9,0
2368,718,718,56.6,56.6,189,189,99.53,99.53,0
2511,719,719,56.5,56.5,153,153,99.41,99.41,0
2419,720,720,56.5,56.5,300,300,99.8,99.8,0
1703,721,721,56.5,56.5,95,95,98.32,98.32,0
1352,722,722,56.4,56.4,332,332,99.7,99.7,0
3188,723,723,56.4,56.4,158,158,99.9,99.9,0
834,724,724,56.4,56.4,293,293,99.7,99.7,0
2560,725,725,56.4,56.4,107,107,99.0,99.0,0
687,726,726,56.4,56.4,324,324,99.8,99.8,0
1970,727,727,56.4,56.4,227,227,99.53,99.53,0
2618,728,728,56.3,56.3,301,301,98.1,98.1,0
688,729,729,56.3,56.3,371,371,99.8,99.8,0
2430,730,730,56.3,56.3,201,201,99.54,99.54,0
3433,731,731,56.3,56.3,371,371,99.91,99.91,0
1121,732,732,56.3,56.3,111,111,99.8,99.8,0
1351,733,733,56.2,56.2,298,298,99.7,99.7,0
1921,734,734,56.2,56.2,22,22,98.54,98.54,0
1488,735,735,56.2,56.2,161,161,99.0,99.0,0
2211,736,736,56.2,56.2,45,45,99.0,99.0,0
831,737,737,56.2,56.2,294,294,99.71,99.71,0
745,738,738,56.2,56.2,361,361,99.88,99.88,0
2552,739,739,56.1,56.1,240,240,99.1,99.1,0
1722,740,740,56.1,56.1,73,73,97.8,97.8,0
3582,741,741,56.1,56.1,90,90,99.8,99.8,0
3750,742,742,56.1,56.1,80,80,98.92,98.92,0
3421,743,743,56.1,56.1,379,379,99.9,99.9,0
774,744,744,56.0,56.0,224,224,99.7,99.7,0
1772,745,745,56.0,56.0,102,102,97.7,97.7,0
2831,746,746,56.0,56.0,179,179,99.7,99.7,0
2213,747,747,56.0,56.0,47,47,99.0,99.0,0
2792,748,748,56.0,56.0,331,331,99.78,99.78,0
2094,749,749,56.0,56.0,260,260,99.53,99.53,0
1917,750,750,56.0,56.0,27,27,98.4,98.4,0
887,751,751,56.0,56.0,256,256,99.9,99.9,0
1695,752,752,56.0,56.0,202,202,97.81,97.81,0
2528,753,753,56.0,56.0,177,177,99.12,99.12,0
1330,754,754,56.0,56.0,792,792,99.7,99.7,0
697,755,755,56.0,56.0,343,343,99.8,99.8,0
2551,756,756,55.9,55.9,312,312,99.3,99.3,0
1497,757,757,55.9,55.9,195,195,99.42,99.42,0
3771,758,758,55.9,55.9,95,95,98.9,98.9,0
