h3,name,holc,access_min,access_km,street_m,access_src,access_snap_m,access_quality
882830d191fffff,Wendt Ranch NE 16,,89.0,7.12,0.0,routed,1296.0,approach-review
882830d193fffff,Wendt Ranch NE 14,,92.8,7.42,0.0,routed,840.0,approach-review
882830d195fffff,Wendt Ranch NE 21,,150.9,12.07,0.0,routed,999.0,approach-review
882830d197fffff,Wendt Ranch NE 20,,111.7,8.93,0.0,routed,478.0,approach-review
882830d199fffff,Wendt Ranch E 13,,84.3,6.74,0.0,routed,916.0,approach-review
882830d19bfffff,Wendt Ranch NE 11,,78.1,6.25,0.0,routed,420.0,approach-review
882830d19dfffff,Wendt Ranch E 17,,115.9,9.27,0.0,routed,833.0,approach-review
882830d1a1fffff,Clayton Palms Community S 33,,187.8,15.02,0.0,routed,369.0,approach-review
882830d1a3fffff,Clayton Palms Community S 29,,181.6,14.53,0.0,routed,357.0,approach-review
882830d1a5fffff,Clayton Palms Community S 31,,203.8,16.31,0.0,routed,950.0,approach-review
882830d1a7fffff,Clayton Palms Community S 28,,195.5,15.64,0.0,routed,1000.0,approach-review
882830d1a9fffff,Clayton Palms Community S 37,,166.1,13.29,0.0,routed,574.0,approach-review
882830d1abfffff,Clayton Palms Community S 34,,169.5,13.56,428.0,routed,241.0,approach-review
882830d1adfffff,Clayton Palms Community S 36,,199.7,15.97,0.0,routed,618.0,approach-review
882830d1b1fffff,Clayton Palms Community S 26,,161.9,12.95,1372.0,routed,301.0,approach-review
882830d1b3fffff,Clayton Palms Community S 24,,153.7,12.3,1082.0,routed,199.0,approach-review
882830d1b5fffff,Clayton Palms Community S 25,,184.8,14.78,0.0,routed,562.0,approach-review
882830d1b7fffff,Clayton Palms Community S 20,,161.3,12.9,0.0,routed,616.0,approach-review
882830d1b9fffff,Wendt Ranch NE 25,,157.3,12.58,0.0,routed,602.0,approach-review
882830d1bbfffff,Wendt Ranch NE 24,,144.4,11.55,0.0,routed,463.0,approach-review
882830d1bdfffff,Clayton Palms Community S 30,,178.2,14.26,1432.0,routed,314.0,approach-review
882830d1c1fffff,Tassajara Hills NE 22,,136.9,10.95,0.0,routed,118.0,approach-review
882830d1c3fffff,Tassajara Hills NE 24,,108.0,8.64,339.0,routed,517.0,approach-review
882830d1c5fffff,Tassajara Hills NE 26,,152.1,12.17,689.0,routed,270.0,approach-review
882830d1c7fffff,Tassajara Hills NE 27,,124.9,9.99,0.0,routed,371.0,approach-review
882830d1c9fffff,Tassajara Hills NE 17,,128.4,10.27,0.0,routed,445.0,approach-review
882830d1cbfffff,Tassajara Hills NE 18,,120.6,9.65,1275.0,routed,203.0,approach-review
882830d1cdfffff,Tassajara Hills NE 23,,148.9,11.91,1048.0,routed,371.0,approach-review
882830d1d1fffff,Wendt Ranch E 15,,87.7,7.02,928.0,routed,149.0,approach-review
882830d1d3fffff,Wendt Ranch E 12,,78.4,6.27,0.0,routed,344.0,approach-review
882830d1d5fffff,Wendt Ranch E 18,,98.9,7.91,0.0,routed,530.0,approach-review
882830d1d7fffff,Wendt Ranch E 16,,91.5,7.32,0.0,routed,508.0,approach-review
882830d1d9fffff,Wendt Ranch E 14,,85.5,6.84,0.0,routed,456.0,approach-review
882830d1dbfffff,Wendt Ranch E 11,,74.3,5.95,1032.0,routed,95.0,network-estimate
882830d1ddfffff,Tassajara Hills NE 20,,93.5,7.48,0.0,routed,308.0,approach-review
882830d1e1fffff,Tassajara Hills NE 31,,173.0,13.84,986.0,routed,119.0,approach-review
882830d1e3fffff,Tassajara Hills NE 32,,164.6,13.17,950.0,routed,89.0,network-estimate
882830d1e5fffff,Saddleback NW 10,,185.5,14.84,0.0,routed,920.0,approach-review
882830d1e7fffff,Saddleback NW 11,,178.2,14.26,0.0,routed,774.0,approach-review
882830d1e9fffff,Tassajara Hills NE 30,,162.0,12.96,0.0,routed,680.0,approach-review
882830d1ebfffff,Tassajara Hills NE 29,,154.9,12.39,0.0,routed,256.0,approach-review
882830d1edfffff,Saddleback NW 9,,183.7,14.7,1129.0,routed,370.0,approach-review
882830d281fffff,eaves Dublin Apartments NE,,50.2,4.02,1683.0,routed,399.0,approach-review
882830d283fffff,Bent Creek Estates NE,,51.7,4.13,0.0,routed,535.0,approach-review
882830d285fffff,Wallis Ranch W,,65.8,5.27,140.0,routed,511.0,approach-review
882830d287fffff,Chantera SW,,62.9,5.03,110.0,routed,288.0,approach-review
882830d28bfffff,eaves Dublin Apartments,,32.5,2.6,4839.0,routed,170.0,approach-review
882830d291fffff,Old Ranch Summit,,18.3,1.47,3923.0,routed,391.0,approach-review
882830d293fffff,Old Ranch Summit NW,,25.6,2.05,4581.0,routed,157.0,approach-review
882830d295fffff,Old Ranch Estates,,14.4,1.16,4368.0,routed,189.0,approach-review
882830d297fffff,Serena & Cordova,,4.8,0.38,2727.0,routed,85.0,network-estimate
882830d299fffff,Fairway Village Apartments,,1.5,0.12,7191.0,routed,87.0,network-estimate
882830d29bfffff,Old Ranch Summit W,,16.5,1.32,6201.0,routed,161.0,approach-review
882830d29dfffff,Bent Creek Estates,,20.1,1.61,9641.0,routed,147.0,approach-review
882830d2a1fffff,Wallis Ranch N,,49.3,3.94,2741.0,routed,262.0,approach-review
882830d2a3fffff,Waterford S,,36.3,2.9,575.0,routed,437.0,approach-review
882830d2a5fffff,Tassajara Hills NW,,63.8,5.11,0.0,routed,575.0,approach-review
882830d2a7fffff,Waterford E,,62.3,4.98,1414.0,routed,230.0,approach-review
882830d2a9fffff,Wallis Ranch,,99.5,7.96,4880.0,routed,38.0,network-estimate
882830d2abfffff,Chantera,,35.9,2.88,5562.0,routed,171.0,approach-review
882830d2adfffff,The Enclave,,70.2,5.61,3587.0,routed,205.0,approach-review
882830d2b1fffff,Torello,,13.2,1.06,7168.0,routed,139.0,approach-review
882830d2b3fffff,Ambridge,,12.7,1.01,10435.0,routed,103.0,approach-review
882830d2b5fffff,Lunaria,,29.8,2.39,7752.0,routed,138.0,approach-review
882830d2b7fffff,Wyngate,,24.3,1.95,11482.0,routed,84.0,network-estimate
882830d2b9fffff,Barcella,,20.1,1.61,3506.0,routed,290.0,approach-review
882830d2bbfffff,Deer Creek,,0.6,0.05,3763.0,routed,14.0,network-estimate
882830d2bdfffff,Montecito,,23.3,1.87,11765.0,routed,109.0,approach-review
882830d2d3fffff,Easthampton,,6.6,0.53,11587.0,routed,82.0,network-estimate
882830d2d7fffff,Amador Lakes Apartments,,5.0,0.4,3751.0,routed,316.0,approach-review
882830d401fffff,Walnut Forest W,,13.6,1.09,7005.0,routed,149.0,approach-review
882830d403fffff,Danville Oaks,,16.6,1.33,6855.0,routed,156.0,approach-review
882830d405fffff,Walnut Forest,,7.6,0.6,7238.0,routed,192.0,approach-review
882830d407fffff,Danville,,3.6,0.29,8907.0,routed,47.0,network-estimate
882830d409fffff,Sequoia Grove W,,18.9,1.51,1802.0,routed,360.0,approach-review
882830d40bfffff,Danville SW,,24.6,1.97,3039.0,routed,137.0,approach-review
882830d40dfffff,Sequoia Grove,,5.5,0.44,8139.0,routed,33.0,network-estimate
882830d411fffff,Rubicon of Danville W,,37.5,3.0,1268.0,routed,284.0,approach-review
882830d413fffff,Alamo Oak Villas S 2,,44.1,3.53,0.0,routed,470.0,approach-review
882830d415fffff,Rubicon of Danville,,22.2,1.77,8332.0,routed,54.0,network-estimate
882830d417fffff,Alamo Oak Villas S,,27.8,2.22,4805.0,routed,167.0,approach-review
882830d419fffff,Danville Oaks SW 3,,36.7,2.93,147.0,routed,243.0,approach-review
882830d41bfffff,Rubicon of Danville W 2,,30.1,2.41,0.0,routed,432.0,approach-review
882830d41dfffff,Danville Oaks SW,,31.4,2.51,3584.0,routed,132.0,approach-review
882830d421fffff,Rancho San Ramon NE,,12.9,1.03,3896.0,routed,131.0,approach-review
882830d423fffff,Cameo Acres SW,,8.3,0.66,7375.0,routed,92.0,network-estimate
882830d425fffff,Diablo Country Club SW,,4.5,0.36,2825.0,routed,218.0,approach-review
882830d427fffff,Cameo Acres S,,9.3,0.74,6767.0,routed,178.0,approach-review
882830d429fffff,Rancho San Ramon SE,,6.2,0.5,9505.0,routed,50.0,network-estimate
882830d42bfffff,Rancho San Ramon,,13.0,1.04,8644.0,routed,115.0,approach-review
882830d42dfffff,Autumn Creek NW,,19.0,1.52,2830.0,routed,361.0,approach-review
882830d431fffff,Garden Creek N,,17.6,1.41,4279.0,routed,221.0,approach-review
882830d433fffff,Alamo Highlands SW,,12.3,0.99,4496.0,routed,106.0,approach-review
882830d435fffff,Alamo Oaks,,10.7,0.85,4248.0,routed,178.0,approach-review
882830d437fffff,Alamo Highlands SE,,21.0,1.68,7154.0,routed,56.0,network-estimate
882830d439fffff,Garden Creek,,9.3,0.75,6827.0,routed,71.0,network-estimate
882830d43bfffff,Garden Creek NW,,8.7,0.69,5568.0,routed,55.0,network-estimate
882830d43dfffff,Rancho San Ramon NW,,8.2,0.66,7685.0,routed,98.0,network-estimate
882830d441fffff,California Chateau at Danville Ranch W,,24.1,1.93,0.0,routed,758.0,approach-review
882830d443fffff,California Chateau at Danville Ranch NW,,39.2,3.14,0.0,routed,678.0,approach-review
882830d445fffff,California Chateau at Danville Ranch N,,12.9,1.03,3639.0,routed,273.0,approach-review
882830d447fffff,Greenbrook Townhomes W,,12.9,1.03,1291.0,routed,362.0,approach-review
882830d449fffff,The Preserve W,,15.4,1.23,1111.0,routed,427.0,approach-review
882830d44bfffff,California Chateau at Danville Ranch W 2,,27.8,2.22,988.0,routed,294.0,approach-review
882830d44dfffff,California Chateau at Danville Ranch SW,,20.0,1.6,734.0,routed,302.0,approach-review
882830d451fffff,Sequoia Grove W 3,,29.3,2.34,304.0,routed,440.0,approach-review
882830d453fffff,Danville Oaks SW 4,,15.0,1.2,1712.0,routed,351.0,approach-review
882830d455fffff,Sequoia Grove W 2,,37.5,3.0,144.0,routed,546.0,approach-review
882830d457fffff,Danville Oaks SW 2,,47.1,3.77,460.0,routed,507.0,approach-review
882830d459fffff,California Chateau at Danville Ranch W 4,,31.6,2.53,436.0,routed,295.0,approach-review
882830d45bfffff,Sequoia Grove W 4,,19.9,1.59,512.0,routed,378.0,approach-review
882830d45dfffff,California Chateau at Danville Ranch W 3,,39.8,3.19,849.0,routed,241.0,approach-review
882830d461fffff,Greenbrook Townhomes NE,,8.4,0.67,5413.0,routed,34.0,network-estimate
882830d463fffff,Rose Garden Village,,9.7,0.78,9308.0,routed,68.0,network-estimate
882830d465fffff,Autumn Creek S,,14.5,1.16,1525.0,routed,254.0,approach-review
882830d467fffff,Autumn Creek W,,6.0,0.48,9930.0,routed,143.0,approach-review
882830d469fffff,Greenbrook Townhomes,,4.3,0.34,8089.0,routed,65.0,network-estimate
882830d46bfffff,Greenbrook Townhomes NW,,4.5,0.36,9404.0,routed,154.0,approach-review
882830d46dfffff,Crow Canyon Country Club NW,,4.4,0.35,7500.0,routed,69.0,network-estimate
882830d481fffff,Rossmoor E 2,,36.0,2.88,2339.0,routed,218.0,approach-review
882830d483fffff,Rossmoor E,,23.7,1.9,2115.0,routed,260.0,approach-review
882830d485fffff,Stonecastle Estates S,,56.8,4.54,5818.0,routed,105.0,approach-review
882830d487fffff,Stonecastle Estates SW,,39.0,3.12,2428.0,routed,363.0,approach-review
882830d489fffff,Rossmoor SE,,41.4,3.31,2627.0,routed,116.0,approach-review
882830d48bfffff,Rossmoor S,,28.2,2.25,3085.0,routed,85.0,network-estimate
882830d48dfffff,Alamo W,,52.8,4.23,1862.0,routed,323.0,approach-review
882830d491fffff,Rossmoor NW,,11.6,0.93,1995.0,routed,193.0,approach-review
882830d493fffff,Burton Valley E,,16.6,1.33,1994.0,routed,257.0,approach-review
882830d495fffff,Rossmoor N,,9.7,0.78,4046.0,routed,110.0,approach-review
882830d497fffff,Saranap S,,8.1,0.65,6552.0,routed,57.0,network-estimate
882830d499fffff,Rossmoor W,,34.1,2.73,2484.0,routed,196.0,approach-review
882830d49bfffff,Burton Valley SE,,18.8,1.5,6513.0,routed,143.0,approach-review
882830d49dfffff,Rossmoor,,19.1,1.52,3894.0,routed,83.0,network-estimate
882830d4a1fffff,Stonecastle Estates E,,66.5,5.32,6946.0,routed,82.0,network-estimate
882830d4a3fffff,Stonecastle Estates NE,,54.3,4.35,3584.0,routed,91.0,network-estimate
882830d4a5fffff,Stonebridge Estates W 2,,58.9,4.71,6368.0,routed,183.0,approach-review
882830d4a7fffff,San Miguel SE,,57.0,4.56,7547.0,routed,83.0,network-estimate
882830d4a9fffff,Stonecastle Estates SE,,60.3,4.82,5650.0,routed,189.0,approach-review
882830d4abfffff,Stonecastle Estates,,46.1,3.69,4255.0,routed,186.0,approach-review
882830d4adfffff,Alamo Ranch Estates N,,56.4,4.51,6295.0,routed,154.0,approach-review
882830d4b1fffff,Castle Hill,,23.2,1.86,7020.0,routed,136.0,approach-review
882830d4b3fffff,Castle Hill NW,,20.8,1.66,7186.0,routed,65.0,network-estimate
882830d4b5fffff,San Miguel SW,,43.0,3.44,7504.0,routed,114.0,approach-review
882830d4b7fffff,Castle Hill NE,,27.0,2.16,7841.0,routed,71.0,network-estimate
882830d4b9fffff,Castle Hill S,,18.3,1.46,4519.0,routed,117.0,approach-review
882830d4bbfffff,Castle Hill W,,7.3,0.59,5447.0,routed,95.0,network-estimate
882830d4bdfffff,Stonecastle Estates NW,,43.9,3.51,5461.0,routed,58.0,network-estimate
882830d4c1fffff,Creektree,,56.0,4.48,0.0,routed,576.0,approach-review
882830d4c3fffff,Rossmoor S 3,,57.5,4.6,0.0,routed,414.0,approach-review
882830d4c5fffff,Alamo Village,,48.2,3.86,326.0,routed,383.0,approach-review
882830d4c7fffff,Alamo SW,,53.6,4.29,1468.0,routed,259.0,approach-review
882830d4c9fffff,Alamo Oak Villas SW 3,,31.0,2.48,0.0,routed,532.0,approach-review
882830d4cbfffff,Rossmoor S 6,,47.6,3.81,0.0,routed,553.0,approach-review
882830d4cdfffff,Alamo Oak Villas SW 2,,39.3,3.14,0.0,routed,446.0,approach-review
882830d4d1fffff,Rossmoor SW 3,,63.5,5.08,0.0,routed,270.0,approach-review
882830d4d3fffff,Rossmoor SW 2,,50.7,4.06,1326.0,routed,279.0,approach-review
882830d4d5fffff,Rossmoor S 2,,41.3,3.31,0.0,routed,622.0,approach-review
882830d4d7fffff,Rossmoor SW,,33.6,2.69,658.0,routed,379.0,approach-review
882830d4d9fffff,Rossmoor S 5,,65.2,5.21,0.0,routed,310.0,approach-review
882830d4dbfffff,Rossmoor SW 4,,48.5,3.88,1509.0,routed,60.0,network-estimate
882830d4ddfffff,Rossmoor S 4,,61.3,4.9,0.0,routed,257.0,approach-review
882830d4e1fffff,Alamo Bridge,,37.3,2.98,5989.0,routed,112.0,approach-review
882830d4e3fffff,Alamo,,47.7,3.81,6317.0,routed,91.0,network-estimate
882830d4e5fffff,Alamo Ranch Estates E,,42.6,3.41,5499.0,routed,93.0,network-estimate
882830d4e7fffff,Alamo Ranch Estates,,49.8,3.98,4600.0,routed,18.0,network-estimate
882830d4e9fffff,Alamo Oak Villas SW,,36.7,2.94,5219.0,routed,90.0,network-estimate
882830d4ebfffff,Alamo Bridge SW,,47.8,3.82,5150.0,routed,103.0,approach-review
882830d4edfffff,Alamo Oak Villas,,26.1,2.09,3594.0,routed,149.0,approach-review
882830d501fffff,Hidden Oaks E,,50.7,4.05,796.0,routed,510.0,approach-review
882830d503fffff,Hidden Oaks N,,53.5,4.28,448.0,routed,684.0,approach-review
882830d505fffff,Hidden Oaks E 2,,69.7,5.57,932.0,routed,486.0,approach-review
882830d507fffff,Hidden Oaks NE,,81.1,6.49,1670.0,routed,258.0,approach-review
882830d509fffff,Brooktree,,51.7,4.14,4340.0,routed,153.0,approach-review
882830d50bfffff,Hidden Oaks,,38.1,3.05,6563.0,routed,178.0,approach-review
882830d50dfffff,Tennis Club,,56.7,4.53,3633.0,routed,220.0,approach-review
882830d511fffff,Diablo Country Club,,36.8,2.94,3877.0,routed,51.0,network-estimate
882830d513fffff,Diablo Country Club NW,,28.6,2.28,1027.0,routed,335.0,approach-review
882830d515fffff,Diablo Country Club NE,,41.1,3.29,1675.0,routed,495.0,approach-review
882830d517fffff,Diablo Country Club N,,48.0,3.84,1126.0,routed,135.0,approach-review
882830d519fffff,Diablo Country Club S,,21.4,1.71,5561.0,routed,112.0,approach-review
882830d51bfffff,Diablo Country Club W,,20.6,1.65,3093.0,routed,185.0,approach-review
882830d51dfffff,Diablo Country Club E,,30.4,2.43,2074.0,routed,219.0,approach-review
882830d521fffff,Hidden Oaks NE 5,,84.5,6.76,0.0,routed,819.0,approach-review
882830d523fffff,Hidden Oaks NE 4,,98.6,7.89,0.0,routed,929.0,approach-review
882830d525fffff,Hidden Oaks NE 9,,91.6,7.33,0.0,routed,445.0,approach-review
882830d527fffff,Hidden Oaks NE 7,,101.1,8.09,0.0,routed,1204.0,approach-review
882830d529fffff,Hidden Oaks E 3,,76.2,6.1,0.0,routed,689.0,approach-review
882830d52bfffff,Hidden Oaks NE 2,,84.6,6.77,276.0,routed,161.0,approach-review
882830d52dfffff,Blackhawk NE 4,,73.1,5.85,0.0,routed,447.0,approach-review
882830d531fffff,Diablo Country Club NE 4,,87.0,6.96,1846.0,routed,326.0,approach-review
882830d533fffff,Diablo Country Club NE 5,,95.2,7.61,825.0,routed,360.0,approach-review
882830d535fffff,Hidden Oaks NE 6,,96.4,7.71,0.0,routed,782.0,approach-review
882830d537fffff,Diablo Country Club NE 6,,107.1,8.56,1995.0,routed,323.0,approach-review
882830d539fffff,Diablo Country Club NE 3,,80.7,6.45,1510.0,routed,271.0,approach-review
882830d53bfffff,Diablo Country Club NE 2,,66.7,5.33,0.0,routed,388.0,approach-review
882830d53dfffff,Hidden Oaks NE 3,,90.1,7.21,702.0,routed,388.0,approach-review
882830d541fffff,Belleterre N,,16.8,1.34,3220.0,routed,219.0,approach-review
882830d543fffff,Belleterre NW,,29.1,2.33,710.0,routed,114.0,approach-review
882830d545fffff,Magee Ranch Terrace SE,,40.1,3.21,4614.0,routed,79.0,network-estimate
882830d547fffff,Magee Ranch Terrace,,45.0,3.6,1964.0,routed,326.0,approach-review
882830d549fffff,Belleterre,,1.8,0.15,10342.0,routed,128.0,approach-review
882830d54bfffff,North Ridge,,11.0,0.88,2732.0,routed,367.0,approach-review
882830d54dfffff,Silver Maple,,23.7,1.89,7064.0,routed,132.0,approach-review
882830d551fffff,Magee Preserve S,,19.1,1.53,14.0,routed,155.0,approach-review
882830d553fffff,Magee Preserve SW,,10.1,0.81,325.0,routed,519.0,approach-review
882830d555fffff,Woodcreek,,43.0,3.44,4113.0,routed,275.0,approach-review
882830d557fffff,Magee Preserve,,29.9,2.39,4515.0,routed,174.0,approach-review
882830d559fffff,Edendale NW,,12.0,0.96,6413.0,routed,39.0,network-estimate
882830d55bfffff,Autumn Creek,,1.4,0.11,4568.0,routed,94.0,network-estimate
882830d55dfffff,Edendale NE,,30.1,2.41,0.0,routed,273.0,approach-review
882830d561fffff,Blackhawk NE,,42.2,3.38,1625.0,routed,104.0,approach-review
882830d563fffff,Blackhawk N,,66.6,5.33,1131.0,routed,427.0,approach-review
882830d565fffff,Blackhawk E,,42.3,3.38,495.0,routed,282.0,approach-review
882830d567fffff,Blackhawk NE 2,,54.1,4.33,0.0,routed,858.0,approach-review
882830d569fffff,Blackhawk SE,,38.3,3.07,4815.0,routed,213.0,approach-review
882830d56bfffff,Blackhawk,,47.4,3.79,3565.0,routed,127.0,approach-review
882830d56dfffff,Oak Gate N 2,,30.3,2.42,4494.0,routed,128.0,approach-review
882830d581fffff,Stonebridge Estates E 3,,30.9,2.47,0.0,routed,621.0,approach-review
882830d583fffff,Stonebridge Estates NE,,18.7,1.5,0.0,routed,176.0,approach-review
882830d585fffff,Stonebridge Estates E 5,,41.2,3.29,0.0,routed,507.0,approach-review
882830d587fffff,Stonebridge Estates NE 2,,46.1,3.69,794.0,routed,282.0,approach-review
882830d589fffff,Stonebridge Estates E 2,,39.0,3.12,77.0,routed,353.0,approach-review
882830d58bfffff,Stonebridge Estates E,,41.7,3.34,38.0,routed,255.0,approach-review
882830d58dfffff,Stonebridge Estates E 4,,44.1,3.53,0.0,routed,227.0,approach-review
882830d591fffff,Stonebridge Estates N 2,,32.3,2.58,52.0,routed,226.0,approach-review
882830d593fffff,Walnut Heights E 2,,37.5,3.0,489.0,routed,409.0,approach-review
882830d595fffff,Stonebridge Estates N 3,,11.7,0.94,0.0,routed,296.0,approach-review
882830d597fffff,North Gate S 3,,22.6,1.81,0.0,routed,128.0,approach-review
882830d599fffff,Stonebridge Estates NW,,45.4,3.63,3840.0,routed,234.0,approach-review
882830d59bfffff,Stonebridge Estates NW 2,,48.0,3.84,606.0,routed,302.0,approach-review
882830d59dfffff,Stonebridge Estates N,,29.8,2.38,772.0,routed,287.0,approach-review
882830d5a1fffff,Stonebridge Estates NE 5,,73.4,5.87,0.0,routed,783.0,approach-review
882830d5a3fffff,North Gate SE 4,,62.3,4.98,0.0,routed,769.0,approach-review
882830d5a5fffff,Diablo Country Club N 10,,90.8,7.26,0.0,routed,714.0,approach-review
882830d5a7fffff,North Gate E 9,,74.5,5.96,0.0,routed,729.0,approach-review
882830d5a9fffff,Stonebridge Estates E 6,,59.5,4.76,1133.0,routed,941.0,approach-review
882830d5abfffff,Stonebridge Estates NE 4,,53.3,4.26,939.0,routed,907.0,approach-review
882830d5adfffff,Diablo Country Club N 8,,76.9,6.15,0.0,routed,748.0,approach-review
882830d5b1fffff,North Gate SE 2,,29.2,2.34,331.0,routed,544.0,approach-review
882830d5b3fffff,North Gate SE,,31.9,2.55,987.0,routed,254.0,approach-review
882830d5b5fffff,North Gate E 4,,47.9,3.83,0.0,routed,662.0,approach-review
882830d5b7fffff,North Gate E 2,,41.8,3.34,0.0,routed,865.0,approach-review
882830d5b9fffff,Stonebridge Estates NE 3,,12.6,1.01,727.0,routed,576.0,approach-review
882830d5bbfffff,North Gate S 2,,3.6,0.29,810.0,routed,187.0,approach-review
882830d5bdfffff,North Gate SE 3,,47.5,3.8,51.0,routed,634.0,approach-review
882830d5c1fffff,Cameo Acres NW,,17.1,1.37,3827.0,routed,175.0,approach-review
882830d5c3fffff,Stone Valley Oaks N,,24.2,1.94,778.0,routed,103.0,approach-review
882830d5c5fffff,Cameo Acres N,,29.9,2.39,2577.0,routed,251.0,approach-review
882830d5c7fffff,Stone Valley Oaks NE,,31.4,2.51,5704.0,routed,17.0,network-estimate
882830d5c9fffff,Cameo Acres W,,1.3,0.1,4556.0,routed,40.0,network-estimate
882830d5cbfffff,Stone Valley Oaks,,11.9,0.95,3697.0,routed,217.0,approach-review
882830d5cdfffff,Cameo Acres,,21.6,1.73,7045.0,routed,121.0,approach-review
882830d5d1fffff,Stonebridge Estates SW,,44.3,3.54,4865.0,routed,102.0,approach-review
882830d5d3fffff,Stonebridge Estates W,,52.4,4.19,5099.0,routed,178.0,approach-review
882830d5d5fffff,Stonebridge Estates SE,,40.6,3.24,4004.0,routed,223.0,approach-review
882830d5d7fffff,Stonebridge Estates,,51.7,4.13,3182.0,routed,211.0,approach-review
882830d5d9fffff,Alamo Highlands,,29.1,2.33,6144.0,routed,134.0,approach-review
882830d5dbfffff,Alamo Highlands NW,,43.5,3.48,6836.0,routed,187.0,approach-review
882830d5ddfffff,Stone Valley Oaks NW,,27.9,2.23,4112.0,routed,197.0,approach-review
882830d5e1fffff,Diablo Country Club N 4,,52.7,4.22,0.0,routed,845.0,approach-review
882830d5e3fffff,Cameo Acres N 3,,50.5,4.04,231.0,routed,715.0,approach-review
882830d5e5fffff,Diablo Country Club N 5,,76.2,6.1,1734.0,routed,196.0,approach-review
882830d5e7fffff,Diablo Country Club N 6,,67.2,5.37,1586.0,routed,748.0,approach-review
882830d5e9fffff,Diablo Country Club N 2,,47.9,3.83,125.0,routed,370.0,approach-review
882830d5ebfffff,Cameo Acres N 2,,41.8,3.34,270.0,routed,424.0,approach-review
882830d5edfffff,Diablo Country Club N 3,,60.6,4.84,0.0,routed,799.0,approach-review
882830d60dfffff,Norris Canyon W 2,,69.4,5.55,1127.0,routed,195.0,approach-review
882830d621fffff,The Preserve SW 2,,10.6,0.85,4780.0,routed,212.0,approach-review
882830d623fffff,The Preserve W 2,,15.4,1.23,0.0,routed,730.0,approach-review
882830d625fffff,The Preserve S,,12.2,0.97,9888.0,routed,59.0,network-estimate
882830d627fffff,The Preserve SW,,6.1,0.49,5021.0,routed,63.0,network-estimate
882830d629fffff,The Preserve SW 4,,29.0,2.32,0.0,routed,399.0,approach-review
882830d62bfffff,The Preserve SW 3,,26.2,2.1,985.0,routed,175.0,approach-review
882830d62dfffff,The Preserve S 2,,24.2,1.94,3982.0,routed,301.0,approach-review
882830d631fffff,The Preserve W 5,,48.2,3.86,0.0,routed,1516.0,approach-review
882830d633fffff,The Preserve W 6,,43.5,3.48,0.0,routed,1198.0,approach-review
882830d635fffff,The Preserve W 3,,30.5,2.44,0.0,routed,789.0,approach-review
882830d637fffff,The Preserve W 4,,44.1,3.52,0.0,routed,666.0,approach-review
882830d661fffff,Norris Canyon NW,,64.2,5.13,1812.0,routed,166.0,approach-review
882830d663fffff,Norris Canyon NW 3,,55.3,4.42,2294.0,routed,222.0,approach-review
882830d665fffff,Norris Canyon N,,54.3,4.34,2218.0,routed,78.0,network-estimate
882830d667fffff,Norris Canyon NW 2,,44.0,3.52,1538.0,routed,336.0,approach-review
882830d669fffff,Norris Canyon SW,,82.4,6.6,0.0,routed,644.0,approach-review
882830d66bfffff,Norris Canyon W,,66.8,5.34,0.0,routed,834.0,approach-review
882830d66dfffff,Norris Canyon,,68.1,5.45,3272.0,routed,150.0,approach-review
882830d681fffff,Moraga Royale SE 15,,73.1,5.85,0.0,routed,1185.0,approach-review
882830d683fffff,Moraga Royale SE 13,,74.3,5.94,0.0,routed,1154.0,approach-review
882830d685fffff,Danville Oaks SW 10,,62.8,5.02,0.0,routed,494.0,approach-review
882830d687fffff,Alamo Oak Villas SW 8,,49.3,3.94,0.0,routed,1054.0,approach-review
882830d68bfffff,Moraga Royale SE 14,,86.4,6.91,0.0,routed,1134.0,approach-review
882830d691fffff,Moraga Royale SE 8,,50.0,4.0,0.0,routed,577.0,approach-review
882830d693fffff,Moraga Royale SE 5,,40.6,3.25,980.0,routed,496.0,approach-review
882830d695fffff,Moraga Royale SE 9,,62.0,4.96,0.0,routed,442.0,approach-review
882830d697fffff,Moraga Royale SE 6,,51.7,4.14,0.0,routed,712.0,approach-review
882830d699fffff,Moraga Royale SE 10,,49.1,3.93,0.0,routed,1116.0,approach-review
882830d69bfffff,Moraga Royale SE 7,,37.2,2.98,808.0,routed,301.0,approach-review
882830d69dfffff,Moraga Royale SE 11,,68.7,5.5,0.0,routed,709.0,approach-review
882830d6a1fffff,Rubicon of Danville SW,,12.3,0.98,224.0,routed,450.0,approach-review
882830d6a3fffff,Alamo Oak Villas SW 5,,24.2,1.93,0.0,routed,368.0,approach-review
882830d6a5fffff,Danville Oaks SW 5,,7.6,0.61,627.0,routed,187.0,approach-review
882830d6a7fffff,Alamo Oak Villas SW 4,,18.4,1.47,114.0,routed,439.0,approach-review
882830d6a9fffff,Danville Oaks SW 8,,35.2,2.82,0.0,routed,799.0,approach-review
882830d6abfffff,Alamo Oak Villas SW 7,,38.3,3.06,0.0,routed,434.0,approach-review
882830d6adfffff,Danville Oaks SW 6,,5.0,0.4,320.0,routed,383.0,approach-review
882830d6b1fffff,Rossmoor S 8,,60.8,4.86,0.0,routed,758.0,approach-review
882830d6b3fffff,Moraga Royale E 6,,60.8,4.86,1420.0,routed,74.0,network-estimate
882830d6b5fffff,Creektree SW,,46.9,3.76,0.0,routed,429.0,approach-review
