h3,land,land_frac,wc_code
8828308ec7fffff,open water,1.0,80
8828308ee1fffff,open water,1.0,80
8828308ee3fffff,open water,0.932,80
8828308ee5fffff,open water,0.739,80
8828308ee7fffff,open water,0.67,80
8828308ee9fffff,open water,1.0,80
8828308eebfffff,open water,0.992,80
8828308eedfffff,open water,1.0,80
8828308f01fffff,developed,0.927,50
8828308f03fffff,developed,0.902,50
8828308f05fffff,developed,0.707,50
8828308f07fffff,developed,0.703,50
8828308f09fffff,developed,0.688,50
8828308f0bfffff,developed,0.772,50
8828308f0dfffff,developed,0.892,50
8828308f11fffff,developed,0.548,50
8828308f13fffff,developed,0.83,50
8828308f15fffff,developed,0.905,50
8828308f17fffff,developed,0.863,50
8828308f19fffff,open water,0.747,80
8828308f1bfffff,developed,0.44,50
8828308f1dfffff,developed,0.498,50
8828308f21fffff,woodland,0.758,10
8828308f23fffff,woodland,0.817,10
8828308f25fffff,woodland,0.686,10
8828308f27fffff,grassland,0.523,30
8828308f29fffff,woodland,0.569,10
8828308f2bfffff,developed,0.535,50
8828308f2dfffff,woodland,0.851,10
8828308f31fffff,developed,0.393,50
8828308f33fffff,developed,0.737,50
8828308f35fffff,woodland,0.742,10
8828308f37fffff,woodland,0.538,10
8828308f39fffff,developed,0.885,50
8828308f3bfffff,developed,0.909,50
8828308f3dfffff,woodland,0.6,10
8828308f51fffff,open water,0.869,80
8828308f53fffff,open water,1.0,80
8828308f55fffff,open water,0.805,80
8828308f57fffff,open water,0.441,80
8828308f5bfffff,open water,1.0,80
8828308f61fffff,woodland,0.542,10
8828308f63fffff,woodland,0.502,10
8828308f67fffff,developed,0.578,50
8828308f6bfffff,developed,0.826,50
88283099a3fffff,woodland,0.767,10
88283099a7fffff,woodland,0.914,10
88283099b5fffff,woodland,0.806,10
88283099b7fffff,woodland,1.0,10
882830c001fffff,grassland,0.872,30
882830c003fffff,grassland,0.809,30
882830c005fffff,grassland,0.686,30
882830c007fffff,grassland,0.745,30
882830c009fffff,grassland,0.8,30
882830c00bfffff,grassland,0.78,30
882830c00dfffff,grassland,0.86,30
882830c011fffff,grassland,0.633,30
882830c013fffff,woodland,0.594,10
882830c015fffff,grassland,0.814,30
882830c017fffff,grassland,0.561,30
882830c019fffff,grassland,0.522,30
882830c01bfffff,woodland,0.562,10
882830c01dfffff,grassland,0.603,30
882830c021fffff,grassland,0.547,30
882830c023fffff,grassland,0.838,30
882830c025fffff,grassland,0.89,30
882830c027fffff,grassland,0.947,30
882830c029fffff,grassland,0.933,30
882830c02bfffff,grassland,0.764,30
882830c02dfffff,grassland,0.856,30
882830c031fffff,grassland,0.678,30
882830c033fffff,grassland,0.674,30
882830c035fffff,grassland,0.934,30
882830c037fffff,grassland,0.885,30
882830c039fffff,grassland,0.719,30
882830c03bfffff,grassland,0.637,30
882830c03dfffff,grassland,0.671,30
882830c041fffff,woodland,0.542,10
882830c043fffff,grassland,0.799,30
882830c045fffff,grassland,0.639,30
882830c047fffff,grassland,0.755,30
882830c049fffff,grassland,0.567,30
882830c04bfffff,woodland,0.639,10
882830c04dfffff,grassland,0.75,30
882830c051fffff,grassland,0.604,30
882830c053fffff,grassland,0.6,30
882830c055fffff,grassland,0.697,30
882830c057fffff,grassland,0.576,30
882830c059fffff,grassland,0.579,30
882830c05bfffff,woodland,0.63,10
882830c05dfffff,woodland,0.662,10
882830c061fffff,grassland,0.741,30
882830c063fffff,grassland,0.658,30
882830c065fffff,grassland,0.898,30
882830c067fffff,grassland,0.9,30
882830c069fffff,grassland,0.724,30
882830c06bfffff,grassland,0.829,30
882830c06dfffff,grassland,0.711,30
882830c081fffff,woodland,0.58,10
882830c083fffff,grassland,0.599,30
882830c085fffff,woodland,0.558,10
882830c087fffff,woodland,0.511,10
882830c089fffff,grassland,0.935,30
882830c08bfffff,grassland,0.645,30
882830c08dfffff,grassland,0.661,30
882830c091fffff,grassland,0.984,30
882830c093fffff,grassland,0.987,30
882830c095fffff,grassland,0.993,30
882830c097fffff,grassland,0.924,30
882830c099fffff,grassland,0.803,30
882830c09bfffff,grassland,0.544,30
882830c09dfffff,grassland,0.94,30
882830c0a1fffff,grassland,0.936,30
882830c0a3fffff,grassland,0.992,30
882830c0a5fffff,grassland,0.92,30
882830c0a7fffff,grassland,0.97,30
882830c0a9fffff,woodland,0.625,10
882830c0abfffff,grassland,0.894,30
882830c0adfffff,grassland,0.864,30
882830c0b1fffff,grassland,0.99,30
882830c0b3fffff,grassland,0.954,30
882830c0b5fffff,grassland,0.998,30
882830c0b7fffff,grassland,0.987,30
882830c0b9fffff,grassland,0.996,30
882830c0bbfffff,grassland,0.933,30
882830c0bdfffff,grassland,0.997,30
882830c0c1fffff,woodland,0.688,10
882830c0c3fffff,grassland,0.638,30
882830c0c5fffff,grassland,0.609,30
882830c0c7fffff,grassland,0.906,30
882830c0c9fffff,grassland,0.695,30
882830c0cbfffff,grassland,0.659,30
882830c0cdfffff,woodland,0.535,10
882830c0d1fffff,grassland,0.965,30
882830c0d3fffff,grassland,0.561,30
882830c0d5fffff,grassland,0.935,30
882830c0d7fffff,grassland,0.974,30
882830c0d9fffff,grassland,0.714,30
882830c0dbfffff,grassland,0.68,30
882830c0ddfffff,grassland,0.791,30
882830c0e1fffff,grassland,0.839,30
882830c0e3fffff,grassland,0.572,30
882830c0e5fffff,woodland,0.55,10
882830c0e7fffff,grassland,0.68,30
882830c0e9fffff,woodland,0.548,10
882830c0ebfffff,grassland,0.618,30
882830c0edfffff,grassland,0.734,30
882830c101fffff,cropland,0.575,40
882830c103fffff,cropland,0.774,40
882830c105fffff,grassland,0.399,30
882830c107fffff,cropland,0.831,40
882830c109fffff,cropland,0.6,40
882830c10bfffff,grassland,0.671,30
882830c10dfffff,grassland,0.474,30
882830c111fffff,grassland,0.824,30
882830c113fffff,grassland,0.82,30
882830c115fffff,cropland,0.638,40
882830c117fffff,grassland,0.66,30
882830c119fffff,grassland,0.962,30
882830c11bfffff,grassland,0.941,30
882830c11dfffff,grassland,0.719,30
882830c121fffff,developed,0.663,50
882830c123fffff,cropland,0.465,40
882830c125fffff,developed,0.623,50
882830c127fffff,developed,0.629,50
882830c129fffff,developed,0.627,50
882830c12bfffff,developed,0.499,50
882830c12dfffff,developed,0.561,50
882830c131fffff,grassland,0.509,30
882830c133fffff,cropland,0.434,40
882830c135fffff,cropland,0.773,40
882830c137fffff,developed,0.483,50
882830c139fffff,cropland,0.869,40
882830c13bfffff,grassland,0.598,30
882830c13dfffff,cropland,0.719,40
882830c141fffff,grassland,0.902,30
882830c143fffff,grassland,0.866,30
882830c145fffff,grassland,0.979,30
882830c147fffff,grassland,0.845,30
882830c149fffff,grassland,0.95,30
882830c14bfffff,grassland,0.848,30
882830c14dfffff,grassland,0.991,30
882830c151fffff,grassland,0.833,30
882830c153fffff,grassland,0.84,30
882830c155fffff,grassland,0.88,30
882830c157fffff,grassland,0.951,30
882830c159fffff,grassland,0.942,30
882830c15bfffff,grassland,0.978,30
882830c15dfffff,grassland,0.971,30
882830c161fffff,grassland,0.548,30
882830c163fffff,developed,0.542,50
882830c165fffff,developed,0.608,50
882830c167fffff,developed,0.457,50
882830c169fffff,grassland,0.89,30
882830c16bfffff,grassland,0.576,30
882830c16dfffff,developed,0.547,50
882830c181fffff,developed,0.453,50
882830c183fffff,grassland,0.822,30
882830c185fffff,developed,0.776,50
882830c187fffff,grassland,0.647,30
882830c189fffff,grassland,0.855,30
882830c18bfffff,grassland,0.799,30
882830c18dfffff,developed,0.541,50
882830c191fffff,grassland,0.854,30
882830c193fffff,developed,0.575,50
882830c195fffff,grassland,0.426,30
882830c197fffff,developed,0.813,50
882830c199fffff,grassland,0.995,30
882830c19bfffff,grassland,0.972,30
882830c19dfffff,grassland,0.95,30
882830c1a1fffff,developed,0.687,50
882830c1a3fffff,developed,0.761,50
882830c1a5fffff,developed,0.612,50
882830c1a7fffff,developed,0.739,50
882830c1a9fffff,developed,0.809,50
882830c1abfffff,developed,0.695,50
882830c1adfffff,developed,0.699,50
882830c1b1fffff,developed,0.697,50
882830c1b3fffff,developed,0.777,50
882830c1b5fffff,developed,0.702,50
882830c1b7fffff,developed,0.785,50
882830c1b9fffff,grassland,0.612,30
882830c1bbfffff,developed,0.575,50
882830c1bdfffff,developed,0.582,50
882830c1c1fffff,grassland,0.933,30
882830c1c3fffff,grassland,0.875,30
882830c1c5fffff,grassland,0.954,30
882830c1c7fffff,grassland,0.96,30
882830c1c9fffff,grassland,0.853,30
882830c1cbfffff,grassland,0.706,30
882830c1cdfffff,grassland,0.965,30
882830c1d1fffff,grassland,0.827,30
882830c1d3fffff,grassland,0.859,30
882830c1d5fffff,grassland,0.974,30
882830c1d7fffff,grassland,0.99,30
882830c1d9fffff,grassland,0.835,30
882830c1dbfffff,grassland,0.881,30
882830c1ddfffff,grassland,0.619,30
882830c1e1fffff,developed,0.512,50
882830c1e3fffff,developed,0.791,50
882830c1e5fffff,developed,0.731,50
882830c1e7fffff,developed,0.724,50
882830c1e9fffff,grassland,0.861,30
882830c1ebfffff,grassland,0.72,30
882830c1edfffff,grassland,0.646,30
882830c201fffff,woodland,0.751,10
882830c203fffff,woodland,0.643,10
882830c205fffff,woodland,0.72,10
882830c207fffff,woodland,0.771,10
882830c209fffff,woodland,0.77,10
882830c20bfffff,woodland,0.525,10
882830c20dfffff,woodland,0.704,10
882830c211fffff,woodland,0.734,10
882830c213fffff,woodland,0.509,10
882830c215fffff,woodland,0.766,10
882830c217fffff,grassland,0.728,30
882830c219fffff,woodland,0.613,10
882830c21bfffff,woodland,0.718,10
882830c21dfffff,grassland,0.554,30
882830c221fffff,woodland,0.711,10
882830c223fffff,woodland,0.547,10
882830c225fffff,woodland,0.887,10
882830c227fffff,grassland,0.511,30
882830c229fffff,woodland,0.683,10
882830c22bfffff,woodland,0.606,10
882830c22dfffff,grassland,0.723,30
882830c231fffff,grassland,0.637,30
882830c233fffff,woodland,0.676,10
882830c235fffff,woodland,0.525,10
882830c237fffff,grassland,0.663,30
882830c239fffff,grassland,0.613,30
882830c23bfffff,grassland,0.678,30
882830c23dfffff,grassland,0.607,30
882830c241fffff,grassland,0.524,30
882830c243fffff,woodland,0.71,10
882830c245fffff,woodland,0.651,10
882830c247fffff,woodland,0.661,10
882830c249fffff,woodland,0.49,10
882830c24bfffff,woodland,0.631,10
882830c24dfffff,woodland,0.63,10
882830c251fffff,woodland,0.911,10
882830c253fffff,woodland,0.985,10
882830c255fffff,woodland,0.765,10
882830c257fffff,grassland,0.556,30
882830c259fffff,woodland,0.638,10
882830c25bfffff,woodland,0.877,10
882830c25dfffff,woodland,0.845,10
882830c261fffff,woodland,0.792,10
882830c263fffff,woodland,0.885,10
882830c265fffff,woodland,0.684,10
882830c267fffff,woodland,0.51,10
882830c269fffff,grassland,0.547,30
882830c26bfffff,woodland,0.554,10
882830c26dfffff,woodland,0.623,10
882830c281fffff,woodland,0.705,10
882830c283fffff,woodland,0.91,10
882830c285fffff,grassland,0.579,30
882830c287fffff,woodland,0.663,10
882830c289fffff,woodland,0.518,10
882830c28bfffff,woodland,0.967,10
882830c28dfffff,woodland,0.75,10
882830c291fffff,woodland,0.665,10
882830c293fffff,woodland,0.673,10
882830c295fffff,woodland,0.945,10
882830c297fffff,woodland,0.747,10
882830c299fffff,woodland,0.925,10
882830c29bfffff,woodland,0.648,10
882830c29dfffff,woodland,0.756,10
882830c2a1fffff,woodland,0.905,10
882830c2a3fffff,woodland,0.822,10
882830c2a5fffff,grassland,0.628,30
882830c2a7fffff,grassland,0.53,30
882830c2a9fffff,woodland,0.597,10
882830c2abfffff,woodland,0.655,10
882830c2adfffff,woodland,0.571,10
882830c2b1fffff,woodland,0.688,10
882830c2b3fffff,grassland,0.654,30
882830c2b5fffff,woodland,0.573,10
882830c2b7fffff,grassland,0.484,30
882830c2b9fffff,woodland,0.719,10
882830c2bbfffff,woodland,0.755,10
882830c2bdfffff,woodland,0.854,10
882830c2c1fffff,woodland,0.803,10
882830c2c3fffff,grassland,0.573,30
882830c2c5fffff,woodland,0.842,10
882830c2c7fffff,woodland,0.538,10
882830c2c9fffff,grassland,0.706,30
882830c2cbfffff,woodland,0.769,10
882830c2cdfffff,woodland,0.523,10
882830c2d1fffff,woodland,0.515,10
882830c2d3fffff,grassland,0.516,30
882830c2d5fffff,woodland,0.834,10
882830c2d7fffff,woodland,0.911,10
882830c2d9fffff,woodland,0.581,10
882830c2dbfffff,grassland,0.748,30
882830c2ddfffff,grassland,0.527,30
882830c2e1fffff,woodland,0.569,10
882830c2e3fffff,woodland,0.725,10
882830c2e5fffff,woodland,0.849,10
882830c2e7fffff,woodland,0.863,10
882830c2e9fffff,grassland,0.802,30
882830c2ebfffff,grassland,0.577,30
882830c2edfffff,grassland,0.516,30
882830c301fffff,grassland,0.764,30
882830c303fffff,grassland,0.758,30
882830c305fffff,grassland,0.741,30
882830c307fffff,grassland,0.691,30
882830c309fffff,grassland,0.957,30
882830c30bfffff,grassland,0.817,30
882830c30dfffff,grassland,0.917,30
882830c311fffff,grassland,0.679,30
882830c313fffff,grassland,0.559,30
882830c315fffff,grassland,0.653,30
882830c317fffff,grassland,0.729,30
882830c319fffff,woodland,0.74,10
882830c31bfffff,grassland,0.912,30
882830c31dfffff,grassland,0.651,30
882830c321fffff,grassland,0.832,30
882830c323fffff,grassland,0.94,30
882830c325fffff,grassland,0.977,30
882830c327fffff,grassland,0.994,30
882830c329fffff,grassland,0.797,30
882830c32bfffff,grassland,0.645,30
882830c32dfffff,grassland,0.917,30
882830c331fffff,grassland,0.781,30
882830c333fffff,grassland,0.704,30
882830c335fffff,grassland,0.914,30
882830c337fffff,grassland,0.724,30
882830c339fffff,grassland,0.647,30
882830c33bfffff,grassland,0.762,30
882830c33dfffff,grassland,0.898,30
882830c341fffff,woodland,0.628,10
882830c343fffff,woodland,0.728,10
882830c345fffff,grassland,0.921,30
882830c347fffff,grassland,0.972,30
882830c349fffff,woodland,0.91,10
882830c34bfffff,woodland,0.815,10
882830c34dfffff,grassland,0.668,30
882830c351fffff,woodland,0.811,10
882830c353fffff,woodland,0.895,10
882830c355fffff,woodland,0.779,10
882830c357fffff,woodland,0.881,10
882830c359fffff,grassland,0.654,30
882830c35bfffff,grassland,0.53,30
882830c35dfffff,woodland,0.523,10
882830c361fffff,grassland,0.817,30
882830c363fffff,grassland,0.784,30
882830c365fffff,grassland,0.8,30
882830c367fffff,grassland,0.75,30
882830c369fffff,grassland,0.977,30
882830c36bfffff,grassland,0.927,30
882830c36dfffff,grassland,0.896,30
882830c401fffff,developed,0.644,50
882830c403fffff,developed,0.613,50
882830c405fffff,developed,0.649,50
882830c407fffff,developed,0.547,50
882830c409fffff,developed,0.473,50
882830c40bfffff,developed,0.628,50
882830c40dfffff,developed,0.657,50
882830c411fffff,developed,0.735,50
882830c413fffff,developed,0.832,50
882830c415fffff,developed,0.604,50
882830c417fffff,developed,0.751,50
882830c419fffff,developed,0.866,50
882830c41bfffff,developed,0.884,50
882830c41dfffff,developed,0.821,50
882830c421fffff,grassland,0.784,30
882830c423fffff,grassland,0.85,30
882830c425fffff,grassland,0.94,30
882830c427fffff,grassland,0.915,30
882830c429fffff,developed,0.632,50
882830c42bfffff,developed,0.629,50
882830c42dfffff,grassland,0.739,30
882830c431fffff,grassland,0.863,30
882830c433fffff,grassland,0.838,30
882830c435fffff,grassland,0.946,30
882830c437fffff,grassland,0.978,30
882830c439fffff,grassland,0.62,30
882830c43bfffff,developed,0.448,50
882830c43dfffff,developed,0.62,50
882830c441fffff,grassland,0.484,30
882830c443fffff,grassland,0.441,30
882830c445fffff,developed,0.637,50
882830c447fffff,developed,0.534,50
882830c449fffff,developed,0.552,50
882830c44bfffff,developed,0.515,50
882830c44dfffff,grassland,0.85,30
882830c451fffff,developed,0.835,50
882830c453fffff,developed,0.641,50
882830c455fffff,developed,0.427,50
882830c457fffff,developed,0.711,50
882830c459fffff,developed,0.529,50
882830c45bfffff,developed,0.766,50
882830c45dfffff,developed,0.698,50
882830c461fffff,developed,0.683,50
882830c463fffff,developed,0.725,50
882830c465fffff,developed,0.662,50
882830c467fffff,developed,0.748,50
882830c469fffff,developed,0.562,50
882830c46bfffff,developed,0.578,50
882830c46dfffff,developed,0.442,50
882830c481fffff,developed,0.419,50
882830c483fffff,grassland,0.386,30
882830c485fffff,grassland,0.813,30
882830c487fffff,developed,0.535,50
882830c489fffff,grassland,0.434,30
882830c48bfffff,grassland,0.616,30
882830c48dfffff,developed,0.353,50
882830c491fffff,grassland,0.755,30
882830c493fffff,grassland,0.432,30
882830c495fffff,grassland,0.818,30
882830c497fffff,grassland,0.461,30
882830c499fffff,developed,0.59,50
882830c49bfffff,open water,0.331,80
882830c49dfffff,grassland,0.685,30
882830c4a1fffff,grassland,0.556,30
882830c4a3fffff,wetland,0.467,90
882830c4a5fffff,grassland,0.611,30
882830c4a7fffff,wetland,0.46,90
882830c4a9fffff,open water,0.848,80
882830c4abfffff,grassland,0.712,30
882830c4adfffff,developed,0.57,50
882830c4b1fffff,wetland,0.42,90
882830c4b3fffff,wetland,0.832,90
882830c4b5fffff,wetland,0.515,90
882830c4b7fffff,wetland,0.619,90
882830c4b9fffff,developed,0.696,50
882830c4bbfffff,developed,0.425,50
882830c4bdfffff,wetland,0.339,90
882830c4c1fffff,developed,0.766,50
882830c4c3fffff,developed,0.646,50
882830c4c5fffff,developed,0.627,50
882830c4c7fffff,developed,0.462,50
882830c4c9fffff,developed,0.606,50
882830c4cbfffff,developed,0.875,50
882830c4cdfffff,developed,0.72,50
882830c4d1fffff,developed,0.369,50
882830c4d3fffff,grassland,0.414,30
882830c4d5fffff,developed,0.508,50
882830c4d7fffff,grassland,0.481,30
882830c4d9fffff,developed,0.67,50
882830c4dbfffff,developed,0.529,50
882830c4ddfffff,developed,0.483,50
882830c4e1fffff,developed,0.691,50
882830c4e3fffff,developed,0.65,50
882830c4e5fffff,developed,0.722,50
882830c4e7fffff,developed,0.824,50
882830c4e9fffff,developed,0.636,50
882830c4ebfffff,developed,0.811,50
882830c4edfffff,developed,0.81,50
882830c501fffff,grassland,0.913,30
882830c503fffff,grassland,0.94,30
882830c505fffff,grassland,0.998,30
882830c507fffff,grassland,0.689,30
882830c509fffff,grassland,0.979,30
882830c50bfffff,grassland,0.995,30
882830c50dfffff,grassland,1.0,30
882830c511fffff,grassland,1.0,30
882830c513fffff,grassland,0.99,30
882830c515fffff,grassland,0.992,30
882830c517fffff,grassland,0.767,30
882830c519fffff,grassland,0.981,30
882830c51bfffff,grassland,0.999,30
882830c51dfffff,grassland,0.999,30
882830c521fffff,grassland,0.957,30
882830c523fffff,grassland,0.88,30
882830c525fffff,developed,0.654,50
882830c527fffff,grassland,0.751,30
882830c529fffff,grassland,0.989,30
882830c52bfffff,grassland,0.972,30
882830c52dfffff,grassland,0.733,30
882830c531fffff,grassland,0.614,30
882830c533fffff,developed,0.67,50
882830c535fffff,developed,0.653,50
882830c537fffff,developed,0.642,50
882830c539fffff,grassland,0.907,30
882830c53bfffff,developed,0.65,50
882830c53dfffff,grassland,0.938,30
882830c541fffff,grassland,0.83,30
882830c543fffff,grassland,0.974,30
882830c545fffff,grassland,0.929,30
882830c547fffff,grassland,0.998,30
882830c549fffff,grassland,0.438,30
882830c54bfffff,grassland,0.569,30
882830c54dfffff,grassland,0.94,30
882830c551fffff,grassland,0.886,30
882830c553fffff,grassland,0.929,30
882830c555fffff,grassland,0.98,30
882830c557fffff,grassland,0.98,30
882830c559fffff,woodland,0.472,10
882830c55bfffff,woodland,0.437,10
882830c55dfffff,grassland,0.921,30
882830c561fffff,grassland,0.989,30
882830c563fffff,grassland,0.999,30
882830c565fffff,grassland,0.926,30
882830c567fffff,grassland,0.987,30
882830c569fffff,grassland,0.872,30
882830c56bfffff,grassland,0.977,30
882830c56dfffff,grassland,0.956,30
882830c581fffff,grassland,0.98,30
882830c583fffff,grassland,0.978,30
882830c585fffff,developed,0.5,50
882830c587fffff,grassland,0.9,30
882830c589fffff,grassland,0.85,30
882830c58bfffff,grassland,0.97,30
882830c58dfffff,grassland,0.685,30
882830c591fffff,grassland,0.957,30
882830c593fffff,grassland,0.527,30
882830c595fffff,grassland,0.738,30
882830c597fffff,grassland,0.737,30
882830c599fffff,grassland,0.982,30
882830c59bfffff,grassland,0.883,30
882830c59dfffff,grassland,0.978,30
882830c5a1fffff,wetland,0.537,90
882830c5a3fffff,open water,0.626,80
882830c5a5fffff,wetland,0.784,90
882830c5a7fffff,open water,0.897,80
882830c5a9fffff,developed,0.737,50
882830c5abfffff,developed,0.428,50
882830c5adfffff,grassland,0.42,30
882830c5b1fffff,wetland,0.55,90
882830c5b3fffff,open water,0.972,80
882830c5b5fffff,open water,1.0,80
882830c5b7fffff,open water,1.0,80
882830c5b9fffff,grassland,0.766,30
882830c5bbfffff,wetland,0.575,90
882830c5bdfffff,grassland,0.365,30
882830c5c1fffff,grassland,0.984,30
882830c5c3fffff,grassland,0.743,30
882830c5c5fffff,grassland,0.968,30
882830c5c7fffff,grassland,0.841,30
882830c5c9fffff,grassland,0.924,30
882830c5cbfffff,grassland,0.845,30
882830c5cdfffff,grassland,0.999,30
882830c5d1fffff,grassland,0.683,30
882830c5d3fffff,grassland,0.703,30
882830c5d5fffff,grassland,0.859,30
882830c5d7fffff,grassland,0.979,30
882830c5d9fffff,grassland,0.795,30
882830c5dbfffff,grassland,0.459,30
882830c5ddfffff,grassland,0.662,30
882830c5e1fffff,developed,0.544,50
882830c5e3fffff,developed,0.513,50
882830c5e5fffff,developed,0.592,50
882830c5e7fffff,developed,0.734,50
882830c5e9fffff,developed,0.672,50
882830c5ebfffff,developed,0.474,50
882830c5edfffff,developed,0.668,50
882830c601fffff,developed,0.655,50
882830c603fffff,developed,0.537,50
882830c605fffff,woodland,0.515,10
882830c607fffff,developed,0.631,50
882830c609fffff,woodland,0.627,10
882830c60bfffff,developed,0.578,50
882830c60dfffff,woodland,0.571,10
882830c611fffff,developed,0.559,50
882830c613fffff,developed,0.615,50
882830c615fffff,woodland,0.572,10
882830c617fffff,developed,0.51,50
882830c619fffff,developed,0.533,50
882830c61bfffff,developed,0.62,50
882830c61dfffff,woodland,0.588,10
882830c621fffff,developed,0.437,50
882830c623fffff,developed,0.491,50
882830c625fffff,grassland,0.816,30
882830c627fffff,grassland,0.55,30
882830c629fffff,woodland,0.578,10
882830c62bfffff,developed,0.683,50
882830c62dfffff,grassland,0.481,30
882830c631fffff,developed,0.575,50
882830c633fffff,developed,0.53,50
882830c635fffff,developed,0.658,50
882830c637fffff,developed,0.602,50
882830c639fffff,developed,0.574,50
882830c63bfffff,woodland,0.51,10
882830c63dfffff,developed,0.64,50
882830c641fffff,woodland,0.508,10
882830c643fffff,woodland,0.493,10
882830c645fffff,grassland,0.83,30
882830c647fffff,grassland,0.791,30
882830c649fffff,woodland,0.748,10
882830c64bfffff,woodland,0.826,10
882830c64dfffff,woodland,0.644,10
882830c651fffff,developed,0.522,50
882830c653fffff,developed,0.968,50
882830c655fffff,woodland,0.785,10
882830c657fffff,woodland,0.531,10
882830c659fffff,developed,0.784,50
882830c65bfffff,developed,0.862,50
882830c65dfffff,woodland,0.685,10
882830c661fffff,woodland,0.528,10
882830c663fffff,developed,0.482,50
882830c665fffff,woodland,0.411,10
882830c667fffff,woodland,0.632,10
882830c669fffff,grassland,0.678,30
882830c66bfffff,woodland,0.531,10
882830c66dfffff,grassland,0.505,30
882830c681fffff,woodland,0.538,10
882830c683fffff,woodland,0.518,10
882830c685fffff,woodland,0.554,10
882830c687fffff,developed,0.541,50
882830c689fffff,woodland,0.526,10
882830c68bfffff,woodland,0.47,10
882830c68dfffff,developed,0.56,50
882830c691fffff,grassland,0.605,30
882830c693fffff,grassland,0.623,30
882830c695fffff,woodland,0.362,10
882830c697fffff,woodland,0.413,10
882830c699fffff,woodland,0.573,10
882830c69bfffff,grassland,0.66,30
882830c69dfffff,developed,0.501,50
882830c6a1fffff,developed,0.854,50
882830c6a3fffff,developed,0.674,50
882830c6a5fffff,developed,0.779,50
882830c6a7fffff,developed,0.763,50
882830c6a9fffff,developed,0.54,50
882830c6abfffff,developed,0.637,50
882830c6adfffff,developed,0.613,50
882830c6b1fffff,woodland,0.367,10
882830c6b3fffff,developed,0.612,50
882830c6b5fffff,developed,0.565,50
882830c6b7fffff,developed,0.649,50
882830c6b9fffff,woodland,0.442,10
882830c6bbfffff,woodland,0.402,10
882830c6bdfffff,woodland,0.405,10
882830c6c1fffff,woodland,0.623,10
882830c6c3fffff,woodland,0.565,10
882830c6c5fffff,woodland,0.529,10
882830c6c7fffff,woodland,0.588,10
882830c6c9fffff,woodland,0.609,10
882830c6cbfffff,woodland,0.669,10
882830c6cdfffff,woodland,0.551,10
882830c6d1fffff,woodland,0.545,10
882830c6d3fffff,woodland,0.498,10
882830c6d5fffff,woodland,0.722,10
882830c6d7fffff,woodland,0.518,10
882830c6d9fffff,woodland,0.691,10
882830c6dbfffff,woodland,0.84,10
882830c6ddfffff,woodland,0.736,10
882830c6e1fffff,developed,0.844,50
882830c6e3fffff,developed,0.506,50
882830c6e5fffff,developed,0.606,50
882830c6e7fffff,developed,0.538,50
882830c6e9fffff,developed,0.615,50
882830c6ebfffff,woodland,0.577,10
882830c6edfffff,developed,0.599,50
882830c701fffff,grassland,0.762,30
882830c703fffff,grassland,0.493,30
882830c705fffff,grassland,0.684,30
882830c707fffff,developed,0.564,50
882830c709fffff,grassland,0.338,30
882830c70bfffff,grassland,0.638,30
882830c70dfffff,woodland,0.386,10
882830c711fffff,grassland,0.853,30
882830c713fffff,developed,0.388,50
882830c715fffff,grassland,0.696,30
882830c717fffff,developed,0.497,50
882830c719fffff,grassland,0.432,30
882830c71bfffff,grassland,0.928,30
882830c71dfffff,grassland,0.589,30
882830c721fffff,developed,0.425,50
882830c723fffff,woodland,0.449,10
882830c725fffff,grassland,0.796,30
882830c727fffff,grassland,0.582,30
882830c729fffff,woodland,0.511,10
882830c72bfffff,developed,0.611,50
882830c72dfffff,developed,0.395,50
882830c731fffff,developed,0.729,50
882830c733fffff,developed,0.659,50
882830c735fffff,developed,0.537,50
882830c737fffff,developed,0.602,50
882830c739fffff,developed,0.587,50
882830c73bfffff,developed,0.661,50
882830c73dfffff,developed,0.704,50
882830c741fffff,woodland,0.487,10
882830c743fffff,grassland,0.674,30
882830c745fffff,woodland,0.728,10
882830c747fffff,woodland,0.514,10
882830c749fffff,grassland,0.737,30
882830c74bfffff,grassland,0.95,30
882830c74dfffff,woodland,0.768,10
882830c751fffff,grassland,0.927,30
882830c753fffff,grassland,0.681,30
882830c755fffff,grassland,0.738,30
882830c757fffff,grassland,0.961,30
882830c759fffff,grassland,0.99,30
882830c75bfffff,woodland,0.422,10
882830c75dfffff,grassland,0.919,30
882830c761fffff,grassland,0.781,30
882830c763fffff,grassland,0.399,30
882830c765fffff,developed,0.389,50
882830c767fffff,developed,0.531,50
882830c769fffff,woodland,0.739,10
882830c76bfffff,grassland,0.535,30
882830c76dfffff,grassland,0.639,30
882830c801fffff,grassland,0.75,30
882830c803fffff,wetland,0.751,90
882830c805fffff,grassland,0.907,30
882830c807fffff,grassland,0.929,30
882830c809fffff,cropland,0.408,40
882830c80bfffff,grassland,0.298,30
882830c80dfffff,grassland,0.711,30
882830c811fffff,wetland,0.418,90
882830c813fffff,open water,0.795,80
882830c815fffff,open water,0.526,80
882830c817fffff,open water,0.581,80
882830c819fffff,cropland,0.408,40
882830c81bfffff,cropland,0.535,40
882830c81dfffff,wetland,0.405,90
882830c821fffff,cropland,0.325,40
882830c823fffff,grassland,0.402,30
882830c825fffff,open water,0.385,80
882830c827fffff,grassland,0.566,30
882830c829fffff,grassland,0.84,30
