h3,lidar_pct,lidar_coverage
882830d759fffff,36.4437,1.0
882830d75bfffff,28.8946,1.0
882830d75dfffff,16.7869,1.0
882830d761fffff,6.6413,1.0
882830d763fffff,15.5625,1.0
882830d765fffff,12.9205,1.0
882830d767fffff,16.9457,1.0
882830d769fffff,1.5649,1.0
882830d76bfffff,7.9178,1.0
882830d76dfffff,6.4234,1.0
882830d801fffff,0.9824,1.0
882830d803fffff,0.9998,1.0
882830d805fffff,0.6516,1.0
882830d807fffff,1.1252,1.0
882830d809fffff,0.991,1.0
882830d80bfffff,0.9847,1.0
882830d80dfffff,0.4127,1.0
882830d811fffff,1.0,1.0
882830d813fffff,1.1885,1.0
882830d815fffff,1.0778,1.0
882830d817fffff,1.5016,1.0
882830d819fffff,0.9789,1.0
882830d81bfffff,1.4064,1.0
882830d81dfffff,0.9871,1.0
882830d821fffff,0.5056,1.0
882830d823fffff,0.4155,1.0
882830d825fffff,1.1255,1.0
882830d827fffff,0.953,1.0
882830d829fffff,0.7976,1.0
882830d82bfffff,0.1857,1.0
882830d82dfffff,1.5841,1.0
882830d831fffff,0.2703,1.0
882830d833fffff,0.2943,1.0
882830d835fffff,2.2559,1.0
882830d837fffff,11.9232,1.0
882830d839fffff,1.1311,1.0
882830d83bfffff,3.8483,1.0
882830d83dfffff,0.4019,1.0
882830d841fffff,0.447,1.0
882830d843fffff,0.9505,1.0
882830d845fffff,0.6483,1.0
882830d847fffff,0.3901,1.0
882830d849fffff,0.0805,1.0
882830d84bfffff,1.0035,1.0
882830d84dfffff,0.0044,1.0
882830d851fffff,0.9844,1.0
882830d853fffff,0.9921,1.0
882830d855fffff,0.9982,1.0
882830d857fffff,0.9856,1.0
882830d859fffff,0.9934,1.0
882830d85bfffff,0.998,1.0
882830d85dfffff,1.0081,1.0
882830d861fffff,0.0045,1.0
882830d863fffff,0.0,1.0
882830d865fffff,0.737,1.0
882830d867fffff,0.0078,1.0
882830d869fffff,0.0122,1.0
882830d86bfffff,0.9602,1.0
882830d86dfffff,0.0,1.0
882830d881fffff,1.0,1.0
882830d883fffff,1.2879,1.0
882830d885fffff,1.5549,1.0
882830d887fffff,1.8683,1.0
882830d889fffff,0.9998,1.0
882830d88bfffff,2.0602,1.0
882830d88dfffff,1.911,1.0
882830d891fffff,1.2332,1.0
882830d893fffff,2.3904,1.0
882830d895fffff,3.7046,1.0
882830d897fffff,1.3675,1.0
882830d899fffff,0.9838,1.0
882830d89bfffff,0.8988,1.0
882830d89dfffff,11.292,1.0
882830d8a1fffff,7.4534,1.0
882830d8a3fffff,14.2468,1.0
882830d8a5fffff,0.9901,1.0
882830d8a7fffff,12.5703,1.0
882830d8a9fffff,0.1322,1.0
882830d8abfffff,5.8027,1.0
882830d8adfffff,8.5242,1.0
882830d8b1fffff,11.1858,1.0
882830d8b3fffff,12.9889,1.0
882830d8b5fffff,8.4723,1.0
882830d8b7fffff,7.273,1.0
882830d8b9fffff,5.3593,1.0
882830d8bbfffff,4.4526,1.0
882830d8bdfffff,4.6102,1.0
882830d8c1fffff,1.3718,1.0
882830d8c3fffff,1.5792,1.0
882830d8c5fffff,3.4768,1.0
882830d8c7fffff,1.7389,1.0
882830d8c9fffff,0.9953,1.0
882830d8cbfffff,4.1424,1.0
882830d8cdfffff,3.0146,1.0
882830d8d1fffff,10.2905,1.0
882830d8d3fffff,1.0104,1.0
882830d8d5fffff,5.5512,1.0
882830d8d7fffff,3.5317,1.0
882830d8d9fffff,8.3785,1.0
882830d8dbfffff,10.0979,1.0
882830d8ddfffff,1.4442,1.0
882830d8e1fffff,1.1663,1.0
882830d8e3fffff,1.3979,1.0
882830d8e5fffff,0.0236,1.0
882830d8e7fffff,0.9431,1.0
882830d8e9fffff,3.2209,1.0
882830d8ebfffff,2.285,1.0
882830d8edfffff,2.412,1.0
882830d901fffff,0.39,1.0
882830d903fffff,0.0,1.0
882830d905fffff,5.7617,1.0
882830d907fffff,0.098,1.0
882830d909fffff,0.1618,1.0
882830d90bfffff,0.0,1.0
882830d90dfffff,0.0,1.0
882830d911fffff,0.8837,1.0
882830d913fffff,1.08,1.0
882830d915fffff,0.0,1.0
882830d917fffff,0.5312,1.0
882830d919fffff,0.308,1.0
882830d91bfffff,0.9218,1.0
882830d91dfffff,0.0039,1.0
882830d929fffff,1.3333,0.4534
882830d92bfffff,0.4099,0.3971
882830d92dfffff,4.8808,0.303
882830d931fffff,0.0,1.0
882830d933fffff,0.0,1.0
882830d935fffff,0.3972,0.8252
882830d937fffff,0.3965,1.0
882830d939fffff,0.0,1.0
882830d93bfffff,0.0,1.0
882830d93dfffff,0.4115,0.7899
882830d941fffff,0.0,1.0
882830d943fffff,0.2214,1.0
882830d945fffff,0.0,1.0
882830d947fffff,0.0,1.0
882830d949fffff,0.0372,1.0
882830d94bfffff,0.3898,1.0
882830d94dfffff,0.1325,1.0
882830d951fffff,0.5227,1.0
882830d953fffff,1.0063,1.0
882830d955fffff,0.007,1.0
882830d957fffff,0.0486,1.0
882830d959fffff,0.3478,1.0
882830d95bfffff,0.5407,1.0
882830d95dfffff,0.7822,1.0
882830d961fffff,0.56,1.0
882830d963fffff,3.158,1.0
882830d965fffff,0.4827,1.0
882830d967fffff,1.4221,1.0
882830d969fffff,0.0369,1.0
882830d96bfffff,0.0,1.0
882830d96dfffff,0.7724,1.0
882830d981fffff,2.2357,1.0
882830d983fffff,3.1988,1.0
882830d985fffff,5.0847,1.0
882830d987fffff,1.0136,1.0
882830d989fffff,10.4738,1.0
882830d98bfffff,7.2217,1.0
882830d98dfffff,8.2133,1.0
882830d991fffff,1.1154,1.0
882830d993fffff,0.6271,1.0
882830d995fffff,3.001,1.0
882830d997fffff,0.1759,1.0
882830d999fffff,4.1134,1.0
882830d99bfffff,1.4862,1.0
882830d99dfffff,0.9836,1.0
882830d9a1fffff,3.2839,1.0
882830d9a3fffff,6.1634,1.0
882830d9a5fffff,3.2181,1.0
882830d9a7fffff,2.8382,1.0
882830d9a9fffff,3.1105,1.0
882830d9abfffff,6.1218,1.0
882830d9adfffff,4.1385,1.0
882830d9b1fffff,1.8044,1.0
882830d9b3fffff,1.6435,1.0
882830d9b5fffff,3.6745,1.0
882830d9b7fffff,1.6349,1.0
882830d9b9fffff,1.3909,1.0
882830d9bbfffff,0.9715,1.0
882830d9bdfffff,1.0421,1.0
882830d9c1fffff,3.0633,1.0
882830d9c3fffff,6.4403,1.0
882830d9c5fffff,3.0036,1.0
882830d9c7fffff,7.2957,1.0
882830d9c9fffff,5.2263,1.0
882830d9cbfffff,8.9713,1.0
882830d9cdfffff,2.9215,1.0
882830d9d1fffff,32.9308,1.0
882830d9d3fffff,2.4569,1.0
882830d9d5fffff,18.0231,1.0
882830d9d7fffff,10.4543,1.0
882830d9d9fffff,8.6493,1.0
882830d9dbfffff,9.5711,1.0
882830d9ddfffff,12.0557,1.0
882830d9e1fffff,3.2105,1.0
882830d9e3fffff,3.966,1.0
882830d9e5fffff,5.4744,1.0
882830d9e7fffff,3.1244,1.0
882830d9e9fffff,2.1447,1.0
882830d9ebfffff,4.2136,1.0
882830d9edfffff,0.0216,1.0
882830da01fffff,0.064,1.0
882830da03fffff,0.156,1.0
882830da05fffff,0.9126,1.0
882830da07fffff,0.3941,1.0
882830da0bfffff,0.0,1.0
882830da11fffff,1.0099,1.0
882830da13fffff,0.9976,1.0
882830da15fffff,3.1866,1.0
882830da17fffff,0.9963,1.0
882830da19fffff,0.9603,1.0
882830da1bfffff,1.0224,1.0
882830da1dfffff,1.5708,1.0
882830da21fffff,0.0985,1.0
882830da23fffff,0.157,1.0
882830da25fffff,0.1363,1.0
882830da27fffff,0.4674,1.0
882830da29fffff,0.0,1.0
882830da2bfffff,0.1836,1.0
882830da2dfffff,0.0,1.0
882830da31fffff,0.9976,1.0
882830da33fffff,1.1759,1.0
882830da35fffff,0.6498,1.0
882830da37fffff,0.9883,1.0
882830da39fffff,1.8903,1.0
882830da3bfffff,2.6936,1.0
882830da3dfffff,0.6922,1.0
882830da53fffff,0.0878,1.0
882830da57fffff,0.7655,1.0
882830da81fffff,0.0075,1.0
882830da83fffff,0.2659,1.0
882830da85fffff,0.8311,1.0
882830da87fffff,1.8453,1.0
882830da89fffff,0.082,1.0
882830da8bfffff,1.1827,1.0
882830da8dfffff,0.5778,1.0
882830da91fffff,9.5842,1.0
882830da93fffff,6.6489,1.0
882830da95fffff,1.0093,1.0
882830da97fffff,3.016,1.0
882830da99fffff,13.6177,1.0
882830da9bfffff,22.0173,1.0
882830da9dfffff,14.1869,1.0
882830daa1fffff,1.3042,1.0
882830daa3fffff,7.0372,1.0
882830daa5fffff,0.9202,1.0
882830daa7fffff,2.1227,1.0
882830daa9fffff,1.0833,1.0
882830daabfffff,2.7677,1.0
882830daadfffff,0.9952,1.0
882830dab1fffff,25.1263,1.0
882830dab3fffff,25.8588,1.0
882830dab5fffff,11.3349,1.0
882830dab7fffff,11.7689,1.0
882830dab9fffff,12.0533,1.0
882830dabbfffff,18.4483,1.0
882830dabdfffff,6.3977,1.0
882830dac1fffff,0.9221,1.0
882830dac3fffff,0.2395,1.0
882830dac5fffff,1.2989,1.0
882830dac7fffff,0.7717,1.0
882830dac9fffff,1.0109,1.0
882830dacbfffff,2.4772,1.0
882830dacdfffff,1.0084,1.0
882830dad1fffff,15.6131,1.0
882830dad3fffff,18.2927,1.0
882830dad5fffff,0.0,1.0
882830dad7fffff,0.7246,1.0
882830dad9fffff,31.3416,1.0
882830dadbfffff,18.2161,1.0
882830daddfffff,3.074,1.0
882830dae1fffff,2.5324,1.0
882830dae3fffff,1.4472,1.0
882830dae5fffff,1.138,1.0
882830dae7fffff,1.0,1.0
882830dae9fffff,1.3179,1.0
882830daebfffff,1.1937,1.0
882830daedfffff,1.5621,1.0
882830db03fffff,0.0893,1.0
882830db07fffff,0.5307,1.0
882830db11fffff,0.8095,1.0
882830db13fffff,0.0,1.0
882830db15fffff,0.0017,1.0
882830db17fffff,0.0,1.0
882830db19fffff,0.0,1.0
882830db1bfffff,0.0,1.0
882830db1dfffff,0.3304,1.0
882830db21fffff,1.6151,1.0
882830db23fffff,1.8116,1.0
882830db25fffff,0.5276,1.0
882830db27fffff,0.7575,1.0
882830db2bfffff,1.2358,1.0
882830db31fffff,0.0535,1.0
882830db33fffff,0.0,1.0
882830db35fffff,0.753,1.0
882830db37fffff,0.9437,1.0
882830db39fffff,0.0346,1.0
882830db3bfffff,0.0,1.0
882830db3dfffff,0.4168,1.0
882830db53fffff,0.0,1.0
882830db57fffff,0.069,1.0
8828346d85fffff,19.3669,1.0
8828346d87fffff,17.0419,1.0
8828346d95fffff,10.6364,1.0
8828346d97fffff,6.7822,1.0
8828346da1fffff,18.5284,1.0
8828346da3fffff,23.8878,1.0
8828346da5fffff,13.1815,1.0
8828346da7fffff,13.2171,1.0
8828346da9fffff,30.731,1.0
8828346dabfffff,39.596,1.0
8828346dadfffff,13.1593,1.0
8828346db1fffff,59.6246,1.0
8828346db3fffff,50.4798,1.0
8828346db5fffff,27.067,1.0
8828346db7fffff,40.6688,1.0
8828346db9fffff,43.1108,1.0
8828346dbbfffff,20.6757,1.0
8828346dbdfffff,54.6849,1.0
882836265bfffff,1.3126,0.2326
8828362681fffff,0.1823,0.527
8828362683fffff,2.7618,1.0
882836268bfffff,0.1548,0.9859
8828362691fffff,0.0,1.0
8828362693fffff,0.0,1.0
8828362695fffff,7.6086,1.0
8828362697fffff,3.0295,1.0
8828362699fffff,0.0,1.0
882836269bfffff,0.0,1.0
882836269dfffff,0.0,1.0
88283626b3fffff,0.0,0.6451
88283626b9fffff,2.3731,0.983
88283626bbfffff,1.8611,1.0
88283626c3fffff,0.0,0.3222
88283626c9fffff,3.3251,0.9556
88283626cbfffff,0.1758,0.7909
88283626d1fffff,0.0,1.0
88283626d3fffff,0.0354,1.0
88283626d5fffff,0.0255,0.9953
88283626d7fffff,0.174,1.0
88283626d9fffff,0.0,1.0
88283626dbfffff,0.02,1.0
88283626ddfffff,0.0,1.0
8828363499fffff,1.0862,0.2906
882836349bfffff,0.5312,0.9658
88283634d1fffff,0.9539,0.7464
88283634d3fffff,0.6634,0.8439
88283634d9fffff,1.6832,0.9607
88283634dbfffff,0.8276,1.0
88283634ddfffff,1.0551,0.1533
8828363659fffff,4.2565,0.8299
882836365bfffff,1.7678,0.713
8828363681fffff,0.451,0.7188
8828363683fffff,0.0893,1.0
8828363687fffff,0.7956,0.9877
8828363689fffff,0.2126,0.6121
882836368bfffff,0.5898,1.0
8828363691fffff,0.1441,1.0
8828363693fffff,0.0,1.0
8828363695fffff,0.0,1.0
8828363697fffff,0.0,1.0
8828363699fffff,3.2239,1.0
882836369bfffff,0.283,1.0
882836369dfffff,0.3886,1.0
88283636b1fffff,2.345,0.9799
88283636b3fffff,2.121,1.0
88283636b7fffff,1.408,0.9931
88283636b9fffff,0.0,1.0
88283636bbfffff,0.0288,1.0
88283636bdfffff,0.1325,0.6368
88283636c1fffff,0.1575,0.1574
88283636c3fffff,0.1601,0.9962
88283636cbfffff,0.5576,0.8075
88283636d1fffff,3.6672,1.0
88283636d3fffff,3.8884,1.0
88283636d5fffff,0.058,1.0
88283636d7fffff,0.2813,1.0
88283636d9fffff,7.8462,1.0
88283636dbfffff,8.7824,1.0
88283636ddfffff,0.0,1.0
882836ac91fffff,1.7293,1.0
882836ac93fffff,0.0304,1.0
882836ac95fffff,2.8616,0.4781
882836ac97fffff,1.3396,1.0
882836ac99fffff,1.4452,1.0
882836ac9bfffff,0.9815,1.0
882836ac9dfffff,4.8094,0.4898
882836acb3fffff,3.9632,1.0
882836acbbfffff,2.0127,0.9993
