h3,land,land_frac,wc_code
8929ac48043ffff,cropland,0.675,40
8929ac48047ffff,cropland,0.655,40
8929ac4804bffff,cropland,0.767,40
8929ac48053ffff,cropland,0.978,40
8929ac48057ffff,grassland,0.76,30
8929ac4805bffff,cropland,0.613,40
8929ac480c3ffff,cropland,0.674,40
8929ac480cbffff,cropland,0.992,40
8929ac480cfffff,grassland,0.751,30
8929ac480d3ffff,cropland,0.725,40
8929ac480dbffff,cropland,0.993,40
8929ac48203ffff,grassland,0.641,30
8929ac4820bffff,cropland,0.99,40
8929ac4820fffff,cropland,0.914,40
8929ac48213ffff,grassland,0.569,30
8929ac4821bffff,cropland,0.845,40
8929ac48223ffff,cropland,0.947,40
8929ac48227ffff,cropland,1.0,40
8929ac4822bffff,cropland,1.0,40
8929ac4822fffff,cropland,1.0,40
8929ac48233ffff,cropland,0.894,40
8929ac48237ffff,cropland,0.9,40
8929ac4823bffff,cropland,0.977,40
8929ac48243ffff,cropland,0.875,40
8929ac48247ffff,cropland,0.838,40
8929ac4824bffff,cropland,0.919,40
8929ac4824fffff,cropland,0.972,40
8929ac48253ffff,cropland,0.747,40
8929ac48257ffff,cropland,0.916,40
8929ac4825bffff,cropland,1.0,40
8929ac48263ffff,cropland,1.0,40
8929ac48267ffff,cropland,1.0,40
8929ac4826bffff,cropland,0.993,40
8929ac4826fffff,cropland,1.0,40
8929ac48273ffff,cropland,0.872,40
8929ac48277ffff,cropland,0.707,40
8929ac4827bffff,cropland,1.0,40
8929ac48283ffff,cropland,0.896,40
8929ac4828bffff,grassland,0.593,30
8929ac48293ffff,bare ground,0.733,60
8929ac48297ffff,bare ground,0.414,60
8929ac4829bffff,bare ground,0.46,60
8929ac482c3ffff,bare ground,0.983,60
8929ac482c7ffff,bare ground,0.861,60
8929ac482cbffff,cropland,0.569,40
8929ac482cfffff,bare ground,0.598,60
8929ac482d3ffff,bare ground,0.641,60
8929ac482d7ffff,bare ground,0.675,60
8929ac482dbffff,bare ground,0.555,60
8929ac48343ffff,cropland,0.822,40
8929ac48347ffff,cropland,0.633,40
8929ac4834bffff,cropland,1.0,40
8929ac4834fffff,cropland,0.931,40
8929ac48353ffff,cropland,0.916,40
8929ac48357ffff,grassland,0.523,30
8929ac4835bffff,cropland,1.0,40
8929ac48363ffff,cropland,0.922,40
8929ac48367ffff,cropland,0.415,40
8929ac4836bffff,cropland,0.933,40
8929ac4836fffff,cropland,1.0,40
8929ac4837bffff,cropland,0.998,40
8929ac483c3ffff,grassland,0.377,30
8929ac483cbffff,cropland,0.744,40
8929ac483cfffff,cropland,0.988,40
8929ac48603ffff,bare ground,0.734,60
8929ac48607ffff,bare ground,0.711,60
8929ac4860bffff,cropland,0.91,40
8929ac4860fffff,cropland,0.552,40
8929ac4861bffff,cropland,0.949,40
8929ac48623ffff,cropland,0.781,40
8929ac48627ffff,cropland,0.644,40
8929ac4862bffff,cropland,0.684,40
8929ac4862fffff,cropland,0.81,40
8929ac48633ffff,grassland,0.468,30
8929ac48637ffff,grassland,0.455,30
8929ac4863bffff,cropland,0.617,40
8929ac48663ffff,cropland,0.52,40
8929ac48667ffff,bare ground,0.679,60
8929ac4866fffff,grassland,0.708,30
8929ac48673ffff,cropland,0.824,40
8929ac48677ffff,cropland,0.43,40
8929ac486a7ffff,cropland,0.953,40
8929ac486abffff,bare ground,0.5,60
8929ac486afffff,grassland,0.846,30
8929ac48827ffff,grassland,0.429,30
8929ac48867ffff,bare ground,0.365,60
8929ac4886fffff,grassland,0.639,30
8929ac48923ffff,bare ground,0.47,60
8929ac48927ffff,developed,0.619,50
8929ac4892bffff,grassland,0.474,30
8929ac4892fffff,developed,0.765,50
8929ac48933ffff,bare ground,0.653,60
8929ac48937ffff,bare ground,0.856,60
8929ac4893bffff,cropland,0.99,40
8929ac48943ffff,cropland,0.589,40
8929ac48947ffff,cropland,0.936,40
8929ac4894bffff,grassland,0.441,30
8929ac4894fffff,woodland,0.586,10
8929ac48953ffff,woodland,0.713,10
8929ac48957ffff,cropland,0.8,40
8929ac4895bffff,grassland,0.522,30
8929ac48963ffff,developed,0.616,50
8929ac48967ffff,developed,0.4,50
8929ac4896bffff,developed,0.867,50
8929ac4896fffff,developed,0.872,50
8929ac48973ffff,cropland,0.892,40
8929ac48977ffff,cropland,0.588,40
8929ac4897bffff,developed,0.385,50
8929ac489a3ffff,woodland,0.856,10
8929ac489a7ffff,grassland,0.524,30
8929ac489abffff,cropland,0.342,40
8929ac489afffff,bare ground,0.554,60
8929ac489b7ffff,woodland,0.501,10
8929ac489cbffff,cropland,0.446,40
8929ac489cfffff,cropland,0.82,40
8929ac48a37ffff,grassland,0.62,30
8929ac48a6fffff,cropland,0.499,40
8929ac48aa7ffff,woodland,0.641,10
8929ac48aafffff,cropland,0.425,40
8929ac48b03ffff,developed,0.923,50
8929ac48b07ffff,developed,0.712,50
8929ac48b0bffff,developed,0.437,50
8929ac48b0fffff,developed,0.951,50
8929ac48b13ffff,grassland,0.62,30
8929ac48b17ffff,developed,0.451,50
8929ac48b1bffff,grassland,0.621,30
8929ac48b23ffff,developed,0.934,50
8929ac48b27ffff,developed,0.831,50
8929ac48b2bffff,developed,0.494,50
8929ac48b2fffff,developed,0.929,50
8929ac48b33ffff,developed,0.976,50
8929ac48b37ffff,developed,0.942,50
8929ac48b3bffff,developed,0.979,50
8929ac48b47ffff,developed,0.745,50
8929ac48b4bffff,developed,0.875,50
8929ac48b4fffff,developed,0.948,50
8929ac48b57ffff,developed,0.871,50
8929ac48b63ffff,grassland,0.447,30
8929ac48b67ffff,developed,0.522,50
8929ac48b6bffff,developed,0.747,50
8929ac48b6fffff,grassland,0.8,30
8929ac48b73ffff,grassland,0.637,30
8929ac48b77ffff,developed,0.822,50
8929ac48b7bffff,developed,0.482,50
8929ac48b83ffff,grassland,0.595,30
8929ac48b87ffff,developed,0.527,50
8929ac48b8bffff,developed,0.388,50
8929ac48b8fffff,grassland,0.451,30
8929ac48b97ffff,bare ground,0.468,60
8929ac48b9bffff,grassland,0.37,30
8929ac48ba3ffff,grassland,0.442,30
8929ac48ba7ffff,developed,0.95,50
8929ac48babffff,bare ground,0.449,60
8929ac48bafffff,developed,0.65,50
8929ac48bb3ffff,developed,0.437,50
8929ac48bb7ffff,developed,0.59,50
8929ac48bbbffff,grassland,0.423,30
8929ac48bc3ffff,bare ground,0.433,60
8929ac48bc7ffff,developed,0.622,50
8929ac48bcbffff,grassland,0.698,30
8929ac48bcfffff,bare ground,0.537,60
8929ac48bd3ffff,developed,0.538,50
8929ac48bd7ffff,grassland,0.471,30
8929ac48bdbffff,developed,0.756,50
8929ac49183ffff,cropland,0.599,40
8929ac49187ffff,cropland,0.912,40
8929ac49193ffff,grassland,0.786,30
8929ac49197ffff,cropland,0.996,40
8929ac491a3ffff,cropland,0.969,40
8929ac491b3ffff,cropland,0.964,40
8929ac491b7ffff,cropland,1.0,40
8929ac49507ffff,cropland,0.724,40
8929ac49523ffff,cropland,0.989,40
8929ac49527ffff,cropland,0.935,40
8929ac4952bffff,grassland,0.461,30
8929ac4952fffff,cropland,0.982,40
8929ac49533ffff,cropland,0.981,40
8929ac49537ffff,cropland,1.0,40
8929ac4953bffff,cropland,0.835,40
8929ac495a7ffff,grassland,0.464,30
8929ac495abffff,grassland,0.442,30
8929ac495afffff,cropland,0.671,40
8929ac49803ffff,cropland,1.0,40
8929ac49807ffff,cropland,0.888,40
8929ac4980bffff,cropland,0.484,40
8929ac4980fffff,cropland,0.837,40
8929ac49813ffff,cropland,1.0,40
8929ac49817ffff,cropland,1.0,40
8929ac4981bffff,cropland,0.541,40
8929ac49827ffff,grassland,0.833,30
8929ac49833ffff,cropland,0.545,40
8929ac49837ffff,grassland,0.784,30
8929ac49883ffff,cropland,1.0,40
8929ac49887ffff,cropland,1.0,40
8929ac4988bffff,cropland,1.0,40
8929ac4988fffff,cropland,1.0,40
8929ac49893ffff,cropland,0.659,40
8929ac49897ffff,cropland,1.0,40
8929ac4989bffff,cropland,1.0,40
8929ac498a3ffff,cropland,1.0,40
8929ac498a7ffff,cropland,0.941,40
8929ac498abffff,cropland,0.999,40
8929ac498afffff,cropland,0.73,40
8929ac498b3ffff,cropland,1.0,40
8929ac498b7ffff,cropland,0.689,40
8929ac498bbffff,cropland,1.0,40
8929ac498c7ffff,cropland,0.628,40
8929ac498d7ffff,cropland,0.543,40
8929ac49923ffff,cropland,0.444,40
8929ac49927ffff,grassland,0.582,30
8929ac4992bffff,cropland,0.665,40
8929ac4992fffff,cropland,0.637,40
8929ac49933ffff,cropland,0.524,40
8929ac49937ffff,grassland,0.563,30
8929ac4993bffff,cropland,0.994,40
8929ac4994bffff,bare ground,0.745,60
8929ac4994fffff,bare ground,0.593,60
8929ac4995bffff,bare ground,0.586,60
8929ac49963ffff,cropland,0.753,40
8929ac49967ffff,cropland,0.531,40
8929ac4996bffff,cropland,1.0,40
8929ac4996fffff,cropland,0.744,40
8929ac49973ffff,bare ground,0.495,60
8929ac49977ffff,cropland,0.647,40
8929ac4997bffff,cropland,0.653,40
8929ac499a7ffff,woodland,0.706,10
8929ac499abffff,grassland,0.395,30
8929ac499afffff,grassland,0.343,30
8929ac499dbffff,cropland,0.632,40
8929ac49b03ffff,cropland,0.999,40
8929ac49b07ffff,cropland,0.94,40
8929ac49b0bffff,cropland,0.792,40
8929ac49b0fffff,cropland,0.81,40
8929ac49b13ffff,cropland,1.0,40
8929ac49b17ffff,cropland,0.998,40
8929ac49b1bffff,cropland,0.786,40
8929ac49b23ffff,cropland,0.554,40
8929ac49b27ffff,bare ground,0.519,60
8929ac49b2bffff,cropland,0.805,40
8929ac49b2fffff,cropland,0.589,40
8929ac49b33ffff,cropland,0.987,40
8929ac49b37ffff,cropland,0.663,40
8929ac49b3bffff,cropland,0.963,40
8929ac49b63ffff,cropland,0.452,40
8929ac49b67ffff,cropland,0.91,40
8929ac49b6fffff,cropland,0.637,40
8929ac49b73ffff,cropland,0.953,40
8929ac49b77ffff,cropland,0.979,40
8929ac49b87ffff,cropland,0.967,40
8929ac49b8bffff,cropland,0.761,40
8929ac49b8fffff,cropland,0.908,40
8929ac49ba3ffff,cropland,1.0,40
8929ac49ba7ffff,cropland,0.997,40
8929ac49babffff,cropland,0.987,40
8929ac49bafffff,cropland,0.977,40
8929ac49bb3ffff,cropland,0.807,40
8929ac49bb7ffff,cropland,1.0,40
8929ac49bbbffff,cropland,0.999,40
8929ac49bc7ffff,cropland,0.855,40
8929ac49c13ffff,cropland,0.793,40
8929ac49c2fffff,bare ground,0.622,60
8929ac49c67ffff,cropland,0.916,40
8929ac49c6fffff,grassland,0.462,30
8929ac49c83ffff,cropland,0.976,40
8929ac49c87ffff,cropland,1.0,40
8929ac49c8bffff,cropland,0.854,40
8929ac49c8fffff,cropland,0.938,40
8929ac49c93ffff,cropland,1.0,40
8929ac49c97ffff,cropland,1.0,40
8929ac49c9bffff,cropland,1.0,40
8929ac49ca3ffff,grassland,0.459,30
8929ac49ca7ffff,grassland,0.468,30
8929ac49cb3ffff,cropland,0.958,40
8929ac49cb7ffff,cropland,0.27,40
8929ac49cbbffff,cropland,0.805,40
8929ac49cc7ffff,cropland,0.804,40
8929ac49cd3ffff,cropland,1.0,40
8929ac49cd7ffff,cropland,0.996,40
8929ac49d03ffff,bare ground,0.371,60
8929ac49d07ffff,cropland,0.82,40
8929ac49d0bffff,cropland,0.808,40
8929ac49d0fffff,cropland,0.701,40
8929ac49d13ffff,cropland,0.435,40
8929ac49d17ffff,grassland,0.499,30
8929ac49d1bffff,cropland,1.0,40
8929ac49d43ffff,cropland,0.847,40
8929ac49d4bffff,cropland,1.0,40
8929ac49d4fffff,cropland,0.787,40
8929ac49d53ffff,grassland,0.326,30
8929ac49d57ffff,cropland,0.661,40
8929ac49d5bffff,cropland,0.575,40
8929ac49d63ffff,bare ground,0.475,60
8929ac49d67ffff,cropland,0.851,40
8929ac49d6bffff,bare ground,0.657,60
8929ac49d6fffff,cropland,0.697,40
8929ac49d73ffff,bare ground,0.568,60
8929ac49d77ffff,cropland,0.759,40
8929ac49d7bffff,bare ground,0.533,60
8929ac49d83ffff,bare ground,0.479,60
8929ac49d8bffff,bare ground,0.422,60
8929ac49d8fffff,cropland,0.367,40
8929ac49d93ffff,cropland,0.382,40
8929ac49d9bffff,bare ground,0.514,60
8929ac49dc3ffff,cropland,1.0,40
8929ac49dc7ffff,cropland,1.0,40
8929ac49dcbffff,grassland,0.313,30
8929ac49dcfffff,cropland,1.0,40
8929ac49dd3ffff,cropland,1.0,40
8929ac49dd7ffff,cropland,1.0,40
8929ac49ddbffff,grassland,0.423,30
8929ac4c00bffff,woodland,0.859,10
8929ac4c01bffff,woodland,0.866,10
8929ac4c043ffff,woodland,0.503,10
8929ac4c047ffff,woodland,0.984,10
8929ac4c04bffff,woodland,0.967,10
8929ac4c04fffff,woodland,0.809,10
8929ac4c053ffff,woodland,0.927,10
8929ac4c057ffff,woodland,0.926,10
8929ac4c05bffff,woodland,1.0,10
8929ac4c063ffff,woodland,0.739,10
8929ac4c06bffff,woodland,0.603,10
8929ac4c06fffff,cropland,0.498,40
8929ac4c073ffff,woodland,0.938,10
8929ac4c07bffff,woodland,0.818,10
8929ac4c0c3ffff,woodland,0.993,10
8929ac4c0c7ffff,woodland,0.965,10
8929ac4c0cbffff,woodland,0.919,10
8929ac4c0cfffff,woodland,0.668,10
8929ac4c0d3ffff,woodland,0.92,10
8929ac4c0d7ffff,woodland,0.876,10
8929ac4c0dbffff,woodland,0.994,10
8929ac4c123ffff,bare ground,0.358,60
8929ac4c127ffff,bare ground,0.636,60
8929ac4c12bffff,cropland,0.725,40
8929ac4c12fffff,cropland,0.51,40
8929ac4c14fffff,woodland,0.716,10
8929ac4c163ffff,bare ground,0.478,60
8929ac4c167ffff,bare ground,0.357,60
8929ac4c16bffff,cropland,0.546,40
8929ac4c16fffff,cropland,0.465,40
8929ac4c173ffff,woodland,0.898,10
8929ac4c177ffff,woodland,0.438,10
8929ac4c17bffff,woodland,0.355,10
8929ac4c203ffff,woodland,0.546,10
8929ac4c207ffff,woodland,0.565,10
8929ac4c20bffff,developed,0.908,50
8929ac4c20fffff,bare ground,0.687,60
8929ac4c213ffff,bare ground,0.323,60
8929ac4c217ffff,woodland,0.86,10
8929ac4c21bffff,developed,0.854,50
8929ac4c223ffff,developed,0.974,50
8929ac4c227ffff,developed,0.678,50
8929ac4c22bffff,developed,0.975,50
8929ac4c22fffff,developed,0.794,50
8929ac4c233ffff,woodland,0.786,10
8929ac4c237ffff,woodland,0.486,10
8929ac4c23bffff,developed,0.645,50
8929ac4c243ffff,bare ground,0.752,60
8929ac4c247ffff,bare ground,0.518,60
8929ac4c24bffff,bare ground,0.794,60
8929ac4c24fffff,bare ground,0.752,60
8929ac4c253ffff,developed,0.456,50
8929ac4c257ffff,developed,0.752,50
8929ac4c25bffff,developed,0.533,50
8929ac4c263ffff,developed,0.982,50
8929ac4c267ffff,developed,0.939,50
8929ac4c26bffff,developed,0.916,50
8929ac4c26fffff,developed,0.791,50
8929ac4c273ffff,developed,0.961,50
8929ac4c277ffff,developed,0.549,50
8929ac4c27bffff,bare ground,0.57,60
8929ac4c283ffff,woodland,0.448,10
8929ac4c287ffff,woodland,0.915,10
8929ac4c28bffff,cropland,0.44,40
8929ac4c28fffff,woodland,0.442,10
8929ac4c293ffff,woodland,0.574,10
8929ac4c297ffff,woodland,0.948,10
8929ac4c29bffff,cropland,0.472,40
8929ac4c2a3ffff,woodland,0.915,10
8929ac4c2a7ffff,woodland,0.906,10
8929ac4c2abffff,woodland,0.916,10
8929ac4c2afffff,woodland,0.834,10
8929ac4c2b3ffff,woodland,0.953,10
8929ac4c2b7ffff,woodland,0.869,10
8929ac4c2bbffff,woodland,0.95,10
8929ac4c2c3ffff,bare ground,0.455,60
8929ac4c2c7ffff,grassland,0.558,30
8929ac4c2cbffff,bare ground,0.71,60
8929ac4c2cfffff,developed,0.404,50
8929ac4c2d3ffff,bare ground,0.357,60
8929ac4c2d7ffff,cropland,0.634,40
8929ac4c2dbffff,bare ground,0.343,60
8929ac4c303ffff,bare ground,0.961,60
8929ac4c307ffff,bare ground,0.713,60
8929ac4c30bffff,bare ground,0.541,60
8929ac4c30fffff,bare ground,0.867,60
8929ac4c313ffff,bare ground,0.616,60
8929ac4c317ffff,grassland,0.531,30
8929ac4c31bffff,bare ground,0.81,60
8929ac4c323ffff,bare ground,0.654,60
8929ac4c327ffff,bare ground,0.814,60
8929ac4c32bffff,bare ground,0.599,60
8929ac4c32fffff,cropland,0.831,40
8929ac4c333ffff,bare ground,0.856,60
8929ac4c337ffff,bare ground,0.712,60
8929ac4c33bffff,bare ground,0.991,60
8929ac4c343ffff,grassland,0.514,30
8929ac4c347ffff,cropland,0.868,40
8929ac4c34bffff,grassland,0.615,30
8929ac4c34fffff,grassland,0.973,30
8929ac4c353ffff,developed,0.373,50
8929ac4c357ffff,bare ground,0.465,60
8929ac4c35bffff,developed,0.742,50
8929ac4c363ffff,bare ground,0.675,60
8929ac4c367ffff,bare ground,0.489,60
8929ac4c36bffff,cropland,0.49,40
8929ac4c36fffff,bare ground,0.724,60
8929ac4c373ffff,bare ground,0.449,60
8929ac4c377ffff,bare ground,1.0,60
8929ac4c37bffff,grassland,0.914,30
8929ac4c387ffff,woodland,0.748,10
8929ac4c38bffff,woodland,0.63,10
8929ac4c38fffff,bare ground,0.434,60
8929ac4c3a3ffff,bare ground,0.865,60
8929ac4c3a7ffff,bare ground,0.836,60
8929ac4c3abffff,bare ground,0.741,60
8929ac4c3afffff,bare ground,0.899,60
8929ac4c3b3ffff,bare ground,0.318,60
8929ac4c3b7ffff,bare ground,0.498,60
8929ac4c3bbffff,bare ground,0.685,60
8929ac4c3c3ffff,cropland,0.797,40
8929ac4c3c7ffff,bare ground,0.413,60
8929ac4c3cbffff,developed,0.538,50
8929ac4c3cfffff,cropland,0.626,40
8929ac4c3d3ffff,cropland,0.874,40
8929ac4c3d7ffff,cropland,0.491,40
8929ac4c3dbffff,woodland,0.615,10
8929ac4c46bffff,grassland,0.677,30
8929ac4c46fffff,woodland,0.612,10
8929ac4c603ffff,cropland,0.777,40
8929ac4c607ffff,cropland,0.651,40
8929ac4c60bffff,grassland,0.527,30
8929ac4c60fffff,cropland,0.718,40
8929ac4c617ffff,woodland,0.441,10
8929ac4c61bffff,grassland,0.745,30
8929ac4c623ffff,woodland,0.984,10
8929ac4c627ffff,woodland,0.999,10
8929ac4c62bffff,woodland,0.844,10
8929ac4c62fffff,woodland,0.869,10
8929ac4c633ffff,woodland,0.947,10
8929ac4c637ffff,woodland,0.985,10
8929ac4c63bffff,woodland,0.744,10
8929ac4c643ffff,woodland,0.672,10
8929ac4c647ffff,woodland,0.99,10
8929ac4c64bffff,cropland,0.81,40
8929ac4c64fffff,cropland,0.421,40
8929ac4c653ffff,woodland,0.604,10
8929ac4c657ffff,woodland,0.834,10
8929ac4c65bffff,woodland,0.463,10
8929ac4c663ffff,woodland,0.869,10
8929ac4c667ffff,woodland,0.822,10
8929ac4c66bffff,grassland,0.654,30
8929ac4c66fffff,woodland,0.793,10
8929ac4c673ffff,woodland,0.996,10
8929ac4c677ffff,woodland,0.886,10
8929ac4c67bffff,grassland,0.675,30
8929ac4c6a3ffff,cropland,0.733,40
8929ac4c6a7ffff,woodland,0.717,10
8929ac4c6abffff,woodland,0.78,10
8929ac4c6afffff,woodland,0.987,10
8929ac4c6cfffff,cropland,0.483,40
8929ac4c803ffff,grassland,0.563,30
8929ac4c807ffff,grassland,0.539,30
8929ac4c80bffff,grassland,0.719,30
8929ac4c80fffff,grassland,0.411,30
8929ac4c813ffff,grassland,0.464,30
8929ac4c817ffff,grassland,0.654,30
8929ac4c81bffff,bare ground,0.391,60
8929ac4c823ffff,grassland,0.715,30
8929ac4c827ffff,grassland,0.682,30
8929ac4c82bffff,grassland,0.83,30
8929ac4c82fffff,grassland,0.532,30
8929ac4c833ffff,grassland,0.632,30
8929ac4c837ffff,grassland,0.705,30
8929ac4c83bffff,grassland,0.623,30
8929ac4c843ffff,bare ground,0.498,60
8929ac4c847ffff,grassland,0.666,30
8929ac4c84bffff,grassland,0.591,30
8929ac4c84fffff,cropland,0.593,40
8929ac4c853ffff,grassland,0.519,30
8929ac4c857ffff,grassland,0.488,30
8929ac4c85bffff,grassland,0.506,30
8929ac4c863ffff,grassland,0.561,30
8929ac4c867ffff,grassland,0.536,30
8929ac4c86bffff,grassland,0.492,30
8929ac4c86fffff,cropland,0.564,40
8929ac4c873ffff,grassland,0.534,30
8929ac4c877ffff,bare ground,0.552,60
8929ac4c87bffff,grassland,0.495,30
8929ac4c887ffff,grassland,0.525,30
8929ac4c88bffff,grassland,0.893,30
8929ac4c88fffff,grassland,0.622,30
8929ac4c897ffff,grassland,0.918,30
8929ac4c89bffff,grassland,0.944,30
8929ac4c8a3ffff,grassland,0.592,30
8929ac4c8a7ffff,grassland,0.475,30
8929ac4c8abffff,grassland,0.786,30
8929ac4c8afffff,grassland,0.705,30
8929ac4c8b3ffff,grassland,0.393,30
8929ac4c8b7ffff,grassland,0.714,30
8929ac4c8bbffff,grassland,0.75,30
8929ac4c8c3ffff,grassland,0.727,30
8929ac4c8c7ffff,grassland,0.59,30
8929ac4c8cfffff,grassland,0.744,30
8929ac4c8d3ffff,grassland,0.793,30
8929ac4c8d7ffff,grassland,0.891,30
8929ac4c953ffff,grassland,0.574,30
8929ac4c95bffff,grassland,0.502,30
8929ac4c9c3ffff,grassland,0.716,30
8929ac4c9cbffff,grassland,0.585,30
8929ac4c9d3ffff,grassland,0.492,30
8929ac4c9d7ffff,grassland,0.779,30
8929ac4c9dbffff,bare ground,0.491,60
8929ac4ca03ffff,grassland,0.77,30
8929ac4ca07ffff,grassland,0.76,30
8929ac4ca0bffff,bare ground,0.824,60
8929ac4ca0fffff,grassland,0.672,30
8929ac4ca13ffff,cropland,0.693,40
8929ac4ca17ffff,grassland,0.488,30
8929ac4ca1bffff,cropland,0.497,40
8929ac4ca23ffff,bare ground,0.433,60
8929ac4ca27ffff,bare ground,0.518,60
8929ac4ca2bffff,bare ground,0.57,60
8929ac4ca2fffff,grassland,0.519,30
8929ac4ca33ffff,grassland,0.558,30
8929ac4ca37ffff,grassland,0.466,30
8929ac4ca3bffff,grassland,0.782,30
8929ac4ca43ffff,bare ground,0.581,60
8929ac4ca47ffff,bare ground,0.794,60
8929ac4ca4bffff,bare ground,0.309,60
8929ac4ca4fffff,grassland,0.418,30
8929ac4ca53ffff,bare ground,0.585,60
8929ac4ca57ffff,bare ground,0.702,60
8929ac4ca5bffff,developed,0.427,50
8929ac4ca63ffff,grassland,0.664,30
8929ac4ca67ffff,grassland,0.611,30
8929ac4ca6bffff,bare ground,0.708,60
8929ac4ca6fffff,bare ground,0.5,60
8929ac4ca73ffff,bare ground,0.561,60
8929ac4ca77ffff,grassland,0.847,30
8929ac4ca7bffff,grassland,0.605,30
8929ac4ca87ffff,grassland,0.473,30
8929ac4ca97ffff,cropland,0.349,40
8929ac4caa3ffff,bare ground,0.534,60
8929ac4caa7ffff,cropland,0.574,40
8929ac4caabffff,grassland,0.602,30
8929ac4caafffff,bare ground,0.574,60
8929ac4cab3ffff,grassland,0.527,30
8929ac4cab7ffff,grassland,0.502,30
8929ac4cabbffff,grassland,0.458,30
8929ac4cac3ffff,cropland,0.603,40
8929ac4cac7ffff,cropland,0.625,40
8929ac4cacbffff,cropland,0.519,40
8929ac4cacfffff,cropland,0.882,40
8929ac4cad3ffff,cropland,0.377,40
8929ac4cadbffff,cropland,1.0,40
8929ac4cb03ffff,bare ground,0.722,60
8929ac4cb0bffff,cropland,0.607,40
8929ac4cb0fffff,cropland,0.965,40
8929ac4cb43ffff,cropland,0.567,40
8929ac4cb47ffff,cropland,1.0,40
8929ac4cb4bffff,cropland,0.914,40
8929ac4cb4fffff,cropland,0.998,40
8929ac4cb57ffff,bare ground,0.571,60
8929ac4cb5bffff,bare ground,0.726,60
8929ac4cb63ffff,cropland,0.531,40
8929ac4cb67ffff,cropland,0.774,40
8929ac4cb6bffff,developed,0.579,50
8929ac4cb73ffff,cropland,1.0,40
8929ac4cb77ffff,cropland,1.0,40
8929ac4cb7bffff,cropland,0.975,40
8929ac4cb93ffff,grassland,0.517,30
8929ac4cbc3ffff,bare ground,0.452,60
8929ac4cbcbffff,bare ground,0.462,60
8929ac4cbd3ffff,grassland,0.475,30
8929ac4cbd7ffff,grassland,0.472,30
8929ac4cbdbffff,grassland,0.372,30
8929ac4cc03ffff,grassland,0.7,30
8929ac4cc0bffff,bare ground,0.806,60
8929ac4cc0fffff,bare ground,0.592,60
8929ac4cc13ffff,grassland,0.542,30
8929ac4cc1bffff,bare ground,0.682,60
8929ac4cc43ffff,bare ground,0.712,60
8929ac4cc47ffff,bare ground,0.964,60
8929ac4cc4bffff,bare ground,0.609,60
8929ac4cc4fffff,grassland,0.531,30
8929ac4cc53ffff,bare ground,0.515,60
8929ac4cc57ffff,bare ground,0.643,60
8929ac4cc5bffff,bare ground,0.899,60
8929ac4cc63ffff,cropland,0.71,40
8929ac4cc67ffff,grassland,0.92,30
8929ac4cc6bffff,grassland,0.593,30
8929ac4cc6fffff,grassland,0.942,30
8929ac4cc73ffff,bare ground,0.832,60
8929ac4cc77ffff,grassland,0.461,30
8929ac4cc7bffff,bare ground,0.796,60
8929ac4ccc7ffff,bare ground,0.821,60
8929ac4cccbffff,grassland,0.706,30
8929ac4cccfffff,bare ground,0.76,60
8929ac4cd03ffff,grassland,0.834,30
8929ac4cd07ffff,grassland,0.724,30
8929ac4cd0bffff,grassland,0.564,30
8929ac4cd0fffff,grassland,0.7,30
8929ac4cd13ffff,grassland,0.464,30
8929ac4cd17ffff,grassland,0.52,30
8929ac4cd1bffff,grassland,0.343,30
8929ac4cd23ffff,cropland,0.411,40
8929ac4cd27ffff,grassland,0.676,30
8929ac4cd2bffff,grassland,0.526,30
8929ac4cd2fffff,grassland,0.582,30
8929ac4cd33ffff,grassland,0.463,30
8929ac4cd37ffff,grassland,0.467,30
8929ac4cd3bffff,grassland,0.493,30
8929ac4cd43ffff,grassland,0.503,30
8929ac4cd47ffff,grassland,0.437,30
8929ac4cd4bffff,bare ground,0.453,60
8929ac4cd4fffff,grassland,0.516,30
8929ac4cd53ffff,grassland,0.712,30
8929ac4cd57ffff,bare ground,0.403,60
8929ac4cd5bffff,grassland,0.824,30
8929ac4cd63ffff,grassland,0.533,30
8929ac4cd67ffff,grassland,0.431,30
8929ac4cd6bffff,grassland,0.515,30
8929ac4cd6fffff,grassland,0.475,30
8929ac4cd73ffff,grassland,0.44,30
8929ac4cd77ffff,grassland,0.472,30
8929ac4cd7bffff,grassland,0.556,30
8929ac4cd8fffff,grassland,0.872,30
8929ac4cda3ffff,grassland,0.739,30
8929ac4cda7ffff,grassland,0.603,30
8929ac4cdabffff,grassland,0.692,30
8929ac4cdafffff,grassland,0.456,30
8929ac4cdb3ffff,grassland,0.874,30
8929ac4cdb7ffff,grassland,0.634,30
8929ac4cdbbffff,grassland,0.763,30
8929ac4cdcfffff,grassland,0.678,30
8929ac4ce03ffff,grassland,0.665,30
8929ac4ce13ffff,grassland,0.591,30
8929ac4ce17ffff,grassland,0.621,30
8929ac4ce1bffff,grassland,0.661,30
8929ac4ce2fffff,grassland,0.63,30
8929ac4ce43ffff,grassland,0.505,30
8929ac4ce4bffff,cropland,1.0,40
8929ac4ce4fffff,grassland,0.558,30
8929ac4ce53ffff,cropland,0.457,40
8929ac4ce5bffff,cropland,1.0,40
8929ac4ce83ffff,bare ground,0.501,60
8929ac4ce87ffff,bare ground,0.468,60
8929ac4ce8bffff,cropland,0.377,40
8929ac4ce8fffff,grassland,0.371,30
