h3,name,holc,access_min,access_km,street_m,access_src,access_snap_m,access_quality
8929aeb731bffff,The Polo Greens NE 17,,62.2,4.98,864.0,routed,102.0,approach-review
8929aeb7323ffff,Gossamer Grove S 23,,82.3,6.58,1377.0,routed,106.0,approach-review
8929aeb7327ffff,Gossamer Grove S 20,,85.5,6.84,1610.0,routed,74.0,network-estimate
8929aeb732fffff,Gossamer Grove S 18,,82.7,6.62,1564.0,routed,102.0,approach-review
8929aeb7333ffff,The Polo Greens N 18,,77.5,6.2,1305.0,routed,172.0,approach-review
8929aeb7337ffff,The Polo Greens N 19,,83.7,6.69,1411.0,routed,155.0,approach-review
8929aeb7343ffff,The Polo Greens NE 23,,56.7,4.54,609.0,routed,115.0,approach-review
8929aeb7353ffff,The Polo Greens NE 22,,52.7,4.22,1234.0,routed,191.0,approach-review
8929aeb7357ffff,The Polo Greens NE 21,,60.1,4.81,1696.0,routed,58.0,network-estimate
8929aeb7363ffff,Gossamer Grove SE 21,,70.8,5.67,1568.0,routed,54.0,network-estimate
8929aeb736bffff,Gossamer Grove SE 20,,68.4,5.47,1748.0,routed,159.0,approach-review
8929aeb736fffff,Gossamer Grove SE 15,,75.2,6.02,1707.0,routed,63.0,network-estimate
8929aeb737bffff,Gossamer Grove SE 26,,66.9,5.35,562.0,routed,142.0,approach-review
8929aeb7383ffff,The Polo Greens NE 6,,65.9,5.27,431.0,routed,213.0,approach-review
8929aeb7387ffff,The Polo Greens N 5,,68.6,5.49,1380.0,routed,29.0,network-estimate
8929aeb738bffff,The Polo Greens NE 10,,60.9,4.87,1099.0,routed,173.0,approach-review
8929aeb738fffff,The Polo Greens NE 9,,63.2,5.05,1792.0,routed,157.0,approach-review
8929aeb7393ffff,The Polo Greens NE 4,,71.9,5.75,760.0,routed,93.0,network-estimate
8929aeb7397ffff,The Polo Greens NE 3,,71.8,5.74,1862.0,routed,85.0,network-estimate
8929aeb739bffff,The Polo Greens NE 7,,61.4,4.91,319.0,routed,254.0,approach-review
8929aeb73a3ffff,The Polo Greens N 9,,75.7,6.06,846.0,routed,192.0,approach-review
8929aeb73a7ffff,The Polo Greens N 12,,79.6,6.37,883.0,routed,50.0,network-estimate
8929aeb73abffff,The Polo Greens N 13,,73.3,5.86,1829.0,routed,88.0,network-estimate
8929aeb73afffff,The Polo Greens N 14,,79.2,6.34,1117.0,routed,154.0,approach-review
8929aeb73b3ffff,The Polo Greens N 6,,71.1,5.69,1668.0,routed,160.0,approach-review
8929aeb73b7ffff,The Polo Greens N 7,,75.8,6.06,2257.0,routed,109.0,approach-review
8929aeb73bbffff,The Polo Greens N 8,,69.1,5.53,1722.0,routed,80.0,network-estimate
8929aeb73c3ffff,The Polo Greens NE 15,,51.3,4.1,2104.0,routed,94.0,network-estimate
8929aeb73c7ffff,The Polo Greens NE 14,,56.9,4.55,2001.0,routed,86.0,network-estimate
8929aeb73cbffff,The Polo Greens NE 19,,49.1,3.93,1256.0,routed,24.0,network-estimate
8929aeb73cfffff,The Polo Greens NE 18,,58.2,4.66,1305.0,routed,171.0,approach-review
8929aeb73d3ffff,The Polo Greens NE 13,,54.2,4.33,1487.0,routed,129.0,approach-review
8929aeb73d7ffff,The Polo Greens NE 11,,55.8,4.47,1275.0,routed,128.0,approach-review
8929aeb73dbffff,Breakwater Apartments N 9,,48.3,3.86,1946.0,routed,77.0,network-estimate
8929aeb7403ffff,Breakwater Apartments S 22,,33.0,2.64,0.0,routed,331.0,approach-review
8929aeb7407ffff,Breakwater Apartments S 21,,32.7,2.62,778.0,routed,100.0,network-estimate
8929aeb740bffff,Breakwater Apartments S 18,,40.3,3.22,0.0,routed,222.0,approach-review
8929aeb740fffff,Breakwater Apartments S 16,,35.6,2.85,956.0,routed,253.0,approach-review
8929aeb7413ffff,Breakwater Apartments S 29,,26.4,2.12,400.0,routed,156.0,approach-review
8929aeb7417ffff,Breakwater Apartments S 28,,26.1,2.08,1072.0,routed,130.0,approach-review
8929aeb741bffff,Breakwater Apartments S 24,,27.5,2.2,0.0,routed,324.0,approach-review
8929aeb742bffff,Breakwater Apartments SW 8,,38.3,3.06,838.0,routed,168.0,approach-review
8929aeb742fffff,The Polo Greens S 12,,36.4,2.92,1059.0,routed,67.0,network-estimate
8929aeb7433ffff,Breakwater Apartments SW 10,,32.2,2.58,1867.0,routed,182.0,approach-review
8929aeb743bffff,Breakwater Apartments SW 9,,33.7,2.69,1202.0,routed,187.0,approach-review
8929aeb7443ffff,Breakwater Apartments S 17,,26.0,2.08,1086.0,routed,251.0,approach-review
8929aeb7447ffff,Breakwater Apartments S 14,,30.6,2.45,292.0,routed,376.0,approach-review
8929aeb744bffff,Breakwater Apartments S 15,,30.7,2.46,0.0,routed,386.0,approach-review
8929aeb744fffff,Breakwater Apartments S 12,,31.8,2.54,1358.0,routed,55.0,network-estimate
8929aeb7453ffff,Breakwater Apartments S 23,,21.3,1.7,903.0,routed,58.0,network-estimate
8929aeb7457ffff,Breakwater Apartments S 19,,25.4,2.03,0.0,routed,387.0,approach-review
8929aeb745bffff,Breakwater Apartments S 20,,26.6,2.13,0.0,routed,353.0,approach-review
8929aeb7463ffff,Breakwater Apartments S 8,,48.3,3.86,197.0,routed,190.0,approach-review
8929aeb7467ffff,Breakwater Apartments SW 6,,46.2,3.7,166.0,routed,90.0,network-estimate
8929aeb746bffff,Breakwater Apartments S 6,,42.5,3.4,279.0,routed,25.0,network-estimate
8929aeb746fffff,Breakwater Apartments S 5,,47.4,3.79,715.0,routed,49.0,network-estimate
8929aeb7473ffff,Breakwater Apartments S 13,,40.9,3.27,53.0,routed,274.0,approach-review
8929aeb7477ffff,Breakwater Apartments S 11,,42.3,3.39,1037.0,routed,131.0,approach-review
8929aeb747bffff,Breakwater Apartments S 9,,34.9,2.79,0.0,routed,307.0,approach-review
8929aeb7483ffff,The Springs Apartment Homes NW 19,,20.4,1.63,1273.0,routed,37.0,network-estimate
8929aeb7487ffff,The Springs Apartment Homes NW 23,,17.4,1.39,1249.0,routed,113.0,approach-review
8929aeb748bffff,The Springs Apartment Homes N 23,,28.9,2.31,1590.0,routed,136.0,approach-review
8929aeb748fffff,The Springs Apartment Homes NW 25,,24.0,1.92,2024.0,routed,108.0,approach-review
8929aeb7493ffff,The Springs Apartment Homes NW 16,,22.6,1.81,45.0,routed,295.0,approach-review
8929aeb7497ffff,The Springs Apartment Homes NW 17,,17.4,1.39,1218.0,routed,136.0,approach-review
8929aeb749bffff,The Springs Apartment Homes N 17,,32.4,2.59,1225.0,routed,144.0,approach-review
8929aeb74a3ffff,The Polo Greens S 13,,22.1,1.77,279.0,routed,142.0,approach-review
8929aeb74abffff,Breakwater Apartments SW 11,,22.9,1.83,1607.0,routed,36.0,network-estimate
8929aeb74b3ffff,The Springs Apartment Homes NW 27,,17.4,1.39,1848.0,routed,34.0,network-estimate
8929aeb74b7ffff,The Polo Greens S 14,,19.5,1.56,756.0,routed,149.0,approach-review
8929aeb74bbffff,Breakwater Apartments SW 12,,18.7,1.5,1447.0,routed,48.0,network-estimate
8929aeb74c3ffff,The Springs Apartment Homes N 22,,23.4,1.87,504.0,routed,40.0,network-estimate
8929aeb74c7ffff,The Springs Apartment Homes N 25,,25.6,2.05,1337.0,routed,40.0,network-estimate
8929aeb74cbffff,The Springs Apartment Homes N 26,,17.2,1.38,1454.0,routed,22.0,network-estimate
8929aeb74cfffff,Breakwater Apartments S 26,,21.9,1.75,307.0,routed,162.0,approach-review
8929aeb74d3ffff,The Springs Apartment Homes N 14,,27.9,2.23,141.0,routed,135.0,approach-review
8929aeb74d7ffff,The Springs Apartment Homes N 19,,31.1,2.49,1285.0,routed,160.0,approach-review
8929aeb74dbffff,The Springs Apartment Homes N 18,,11.9,0.95,728.0,routed,252.0,approach-review
8929aeb7523ffff,Sablewood Gardens Apartments NE 3,,67.4,5.39,1158.0,routed,132.0,approach-review
8929aeb7527ffff,Sablewood Gardens Apartments NE 2,,65.3,5.23,531.0,routed,173.0,approach-review
8929aeb752bffff,The Polo Greens SW 8,,71.4,5.71,1533.0,routed,139.0,approach-review
8929aeb752fffff,Sablewood Gardens Apartments NE 5,,77.1,6.17,1859.0,routed,111.0,approach-review
8929aeb753bffff,Sablewood Gardens Apartments E,,66.8,5.34,1464.0,routed,99.0,network-estimate
8929aeb7543ffff,The Polo Greens S 7,,47.9,3.84,113.0,routed,190.0,approach-review
8929aeb7547ffff,The Polo Greens S 6,,54.4,4.36,1178.0,routed,104.0,approach-review
8929aeb754bffff,The Polo Greens S 5,,46.7,3.73,283.0,routed,171.0,approach-review
8929aeb7553ffff,The Polo Greens S 11,,44.1,3.53,441.0,routed,93.0,network-estimate
8929aeb7557ffff,The Polo Greens S 10,,49.7,3.97,785.0,routed,41.0,network-estimate
8929aeb755bffff,The Polo Greens S 9,,42.3,3.39,233.0,routed,84.0,network-estimate
8929aeb7567ffff,The Polo Greens SW 5,,71.0,5.68,1341.0,routed,46.0,network-estimate
8929aeb7577ffff,The Polo Greens SW 7,,66.4,5.32,1288.0,routed,175.0,approach-review
8929aeb7583ffff,Sablewood Gardens Apartments SE 5,,36.7,2.94,1298.0,routed,248.0,approach-review
8929aeb7587ffff,Sablewood Gardens Apartments SE 4,,41.5,3.32,815.0,routed,231.0,approach-review
8929aeb758bffff,Sablewood Gardens Apartments E 2,,36.2,2.9,1064.0,routed,207.0,approach-review
8929aeb7593ffff,Masterpiece Parke E 11,,31.3,2.5,892.0,routed,248.0,approach-review
8929aeb7597ffff,Masterpiece Parke E 8,,37.5,3.0,1005.0,routed,277.0,approach-review
8929aeb759bffff,Sablewood Gardens Apartments SE 6,,31.7,2.54,1280.0,routed,182.0,approach-review
8929aeb75d7ffff,Sablewood Gardens Apartments E 3,,35.3,2.83,923.0,routed,212.0,approach-review
8929aeb7613ffff,Breakwater Apartments SE 11,,35.8,2.87,54.0,routed,138.0,approach-review
8929aeb7617ffff,Breakwater Apartments SE 8,,39.6,3.17,411.0,routed,61.0,network-estimate
8929aeb761bffff,Breakwater Apartments SE 12,,32.5,2.6,365.0,routed,70.0,network-estimate
8929aeb7623ffff,Breakwater Apartments SE 4,,44.6,3.57,267.0,routed,196.0,approach-review
8929aeb7627ffff,Breakwater Apartments SE 2,,45.4,3.63,452.0,routed,105.0,approach-review
8929aeb762bffff,Breakwater Apartments E 5,,39.4,3.15,712.0,routed,201.0,approach-review
8929aeb762fffff,Breakwater Apartments E 3,,41.8,3.34,458.0,routed,87.0,network-estimate
8929aeb7637ffff,Breakwater Apartments SE 3,,50.0,4.0,577.0,routed,98.0,network-estimate
8929aeb764fffff,Breakwater Apartments E 15,,24.1,1.93,677.0,routed,211.0,approach-review
8929aeb766bffff,Breakwater Apartments E 9,,23.7,1.9,884.0,routed,104.0,approach-review
8929aeb766fffff,Breakwater Apartments E 7,,24.5,1.96,1062.0,routed,96.0,network-estimate
8929aeb767bffff,Breakwater Apartments E 11,,32.7,2.61,3.0,routed,192.0,approach-review
8929aeb7687ffff,Breakwater Apartments SE 10,,43.1,3.44,0.0,routed,347.0,approach-review
8929aeb768fffff,Breakwater Apartments SE 9,,42.7,3.42,399.0,routed,68.0,network-estimate
8929aeb7697ffff,Breakwater Apartments SE 13,,45.0,3.6,0.0,routed,499.0,approach-review
8929aeb76a3ffff,Breakwater Apartments SE 6,,40.5,3.24,210.0,routed,60.0,network-estimate
8929aeb76a7ffff,Breakwater Apartments S 4,,40.1,3.21,920.0,routed,73.0,network-estimate
8929aeb76abffff,Breakwater Apartments SE 5,,45.7,3.66,246.0,routed,155.0,approach-review
8929aeb76b3ffff,Breakwater Apartments S 10,,37.8,3.03,0.0,routed,47.0,network-estimate
8929aeb76b7ffff,Breakwater Apartments S 7,,35.5,2.84,732.0,routed,130.0,approach-review
8929aeb76bbffff,Breakwater Apartments SE 7,,44.2,3.54,191.0,routed,167.0,approach-review
8929aeb76c3ffff,Breakwater Apartments SE 16,,33.4,2.68,0.0,routed,61.0,network-estimate
8929aeb76cbffff,Breakwater Apartments SE 17,,26.0,2.08,0.0,routed,214.0,approach-review
8929aeb76cfffff,Breakwater Apartments SE 14,,27.7,2.22,0.0,routed,100.0,network-estimate
8929aeb76d3ffff,Breakwater Apartments SE 18,,36.8,2.94,0.0,routed,236.0,approach-review
8929aeb76d7ffff,Breakwater Apartments SE 15,,38.2,3.06,304.0,routed,67.0,network-estimate
8929aeb76dbffff,Breakwater Apartments SE 20,,29.3,2.34,189.0,routed,279.0,approach-review
8929aeb8403ffff,Crestview Meadows NE 260,,176.6,14.12,0.0,routed,694.0,approach-review
8929aeb8407ffff,Crestview Meadows NE 256,,157.3,12.59,0.0,routed,657.0,approach-review
8929aeb840bffff,Crestview Meadows NE 266,,174.8,13.99,0.0,routed,558.0,approach-review
8929aeb840fffff,Crestview Meadows NE 265,,172.1,13.76,0.0,routed,334.0,approach-review
8929aeb8413ffff,Crestview Meadows NE 255,,222.4,17.79,0.0,routed,784.0,approach-review
8929aeb8417ffff,Crestview Meadows NE 250,,222.1,17.77,0.0,routed,587.0,approach-review
8929aeb841bffff,Crestview Meadows NE 264,,179.1,14.33,0.0,routed,899.0,approach-review
8929aeb8423ffff,Crestview Meadows NE 258,,154.7,12.37,326.0,routed,622.0,approach-review
8929aeb8427ffff,Crestview Meadows NE 254,,154.2,12.34,125.0,routed,586.0,approach-review
8929aeb842fffff,Crestview Meadows NE 263,,161.1,12.89,0.0,routed,635.0,approach-review
8929aeb8433ffff,Crestview Meadows NE 252,,153.0,12.24,0.0,routed,485.0,approach-review
8929aeb8437ffff,Crestview Meadows NE 247,,150.1,12.01,402.0,routed,258.0,approach-review
8929aeb843bffff,Crestview Meadows NE 262,,158.2,12.65,166.0,routed,725.0,approach-review
8929aeb8443ffff,Crestview Meadows NE 275,,180.5,14.44,0.0,routed,1007.0,approach-review
8929aeb8447ffff,Crestview Meadows NE 272,,175.9,14.08,0.0,routed,645.0,approach-review
8929aeb844bffff,Crestview Meadows NE 281,,183.4,14.67,0.0,routed,1238.0,approach-review
8929aeb844fffff,Crestview Meadows NE 278,,180.6,14.45,0.0,routed,884.0,approach-review
8929aeb8453ffff,Crestview Meadows NE 273,,183.2,14.65,0.0,routed,1223.0,approach-review
8929aeb8457ffff,Crestview Meadows NE 269,,178.9,14.31,0.0,routed,879.0,approach-review
8929aeb845bffff,Crestview Meadows NE 279,,185.0,14.8,0.0,routed,1369.0,approach-review
8929aeb8463ffff,Crestview Meadows NE 274,,172.1,13.77,0.0,routed,339.0,approach-review
8929aeb8473ffff,Crestview Meadows NE 270,,171.4,13.71,0.0,routed,283.0,approach-review
8929aeb8477ffff,Crestview Meadows NE 268,,168.9,13.51,753.0,routed,79.0,network-estimate
8929aeb847bffff,Crestview Meadows NE 276,,176.2,14.1,0.0,routed,537.0,approach-review
8929aeb8483ffff,Crestview Meadows NE 237,,209.7,16.78,0.0,routed,399.0,approach-review
8929aeb8487ffff,Crestview Meadows NE 229,,213.2,17.05,61.0,routed,47.0,network-estimate
8929aeb848bffff,Crestview Meadows NE 251,,213.3,17.07,0.0,routed,688.0,approach-review
8929aeb848fffff,Crestview Meadows NE 243,,217.7,17.42,0.0,routed,413.0,approach-review
8929aeb8493ffff,Crestview Meadows NE 232,,204.4,16.35,0.0,routed,541.0,approach-review
8929aeb8497ffff,Crestview Meadows NE 224,,137.4,10.99,0.0,routed,479.0,approach-review
8929aeb849bffff,Crestview Meadows NE 246,,207.5,16.6,0.0,routed,785.0,approach-review
8929aeb84a3ffff,Crestview Meadows NE 230,,154.6,12.37,0.0,routed,438.0,approach-review
8929aeb84a7ffff,Crestview Meadows NE 225,,140.9,11.28,131.0,routed,306.0,approach-review
8929aeb84abffff,Crestview Meadows NE 244,,154.3,12.34,0.0,routed,554.0,approach-review
8929aeb84afffff,Crestview Meadows NE 238,,149.8,11.99,125.0,routed,235.0,approach-review
8929aeb84b3ffff,Crestview Meadows NE 223,,217.8,17.43,15.0,routed,244.0,approach-review
8929aeb84b7ffff,Crestview Meadows NE 218,,138.1,11.05,0.0,routed,280.0,approach-review
8929aeb84bbffff,Crestview Meadows NE 236,,217.9,17.44,1.0,routed,252.0,approach-review
8929aeb84c7ffff,Crestview Meadows NE 261,,217.6,17.41,0.0,routed,1032.0,approach-review
8929aeb84cbffff,Crestview Meadows NE 271,,186.6,14.93,0.0,routed,1498.0,approach-review
8929aeb84cfffff,Crestview Meadows NE 267,,182.6,14.61,0.0,routed,1181.0,approach-review
8929aeb84d7ffff,Crestview Meadows NE 257,,211.4,16.92,0.0,routed,1102.0,approach-review
8929aeb850bffff,Crestview Meadows NE 240,,157.9,12.63,0.0,routed,874.0,approach-review
8929aeb851bffff,Crestview Meadows NE 231,,153.8,12.31,0.0,routed,547.0,approach-review
8929aeb8553ffff,Crestview Meadows NE 249,,154.2,12.34,0.0,routed,581.0,approach-review
8929aeb8557ffff,Crestview Meadows NE 245,,155.1,12.41,0.0,routed,648.0,approach-review
8929aeb855bffff,Crestview Meadows NE 259,,158.6,12.69,0.0,routed,933.0,approach-review
8929aeb85c3ffff,Crestview Meadows NE 227,,145.6,11.64,0.0,routed,548.0,approach-review
8929aeb85c7ffff,Crestview Meadows NE 222,,148.8,11.9,0.0,routed,804.0,approach-review
8929aeb85cbffff,Crestview Meadows NE 241,,151.4,12.11,0.0,routed,352.0,approach-review
8929aeb85cfffff,Crestview Meadows NE 235,,150.5,12.04,0.0,routed,283.0,approach-review
8929aeb85d3ffff,Crestview Meadows NE 220,,140.8,11.26,138.0,routed,480.0,approach-review
8929aeb85d7ffff,Crestview Meadows NE 215,,145.0,11.6,0.0,routed,506.0,approach-review
8929aeb85dbffff,Crestview Meadows NE 233,,144.5,11.56,397.0,routed,463.0,approach-review
8929aeb8617ffff,Crestview Meadows NE 299,,192.5,15.4,0.0,routed,1837.0,approach-review
8929aeb8683ffff,Crestview Meadows NE 292,,192.6,15.41,0.0,routed,1848.0,approach-review
8929aeb8687ffff,Crestview Meadows NE 287,,188.3,15.07,0.0,routed,1504.0,approach-review
8929aeb868fffff,Crestview Meadows NE 295,,192.1,15.37,0.0,routed,1806.0,approach-review
8929aeb8693ffff,Crestview Meadows NE 289,,192.2,15.38,0.0,routed,1947.0,approach-review
8929aeb8697ffff,Crestview Meadows NE 285,,187.8,15.02,0.0,routed,1590.0,approach-review
8929aeb869bffff,Crestview Meadows NE 297,,197.0,15.76,0.0,routed,2198.0,approach-review
8929aeb86a3ffff,Crestview Meadows NE 288,,184.7,14.77,0.0,routed,1211.0,approach-review
8929aeb86abffff,Crestview Meadows NE 296,,189.2,15.13,0.0,routed,1572.0,approach-review
8929aeb86b3ffff,Crestview Meadows NE 284,,184.2,14.73,0.0,routed,1170.0,approach-review
8929aeb86b7ffff,Crestview Meadows NE 282,,180.3,14.42,0.0,routed,860.0,approach-review
8929aeb86bbffff,Crestview Meadows NE 291,,188.2,15.06,0.0,routed,1495.0,approach-review
8929aeb86d3ffff,Crestview Meadows NE 305,,205.0,16.4,0.0,routed,2683.0,approach-review
8929aeb86d7ffff,Crestview Meadows NE 302,,200.7,16.06,0.0,routed,2337.0,approach-review
8929aeb86dbffff,Crestview Meadows NE 308,,208.5,16.68,0.0,routed,2963.0,approach-review
8929aeba003ffff,Crestview Meadows E 60,,131.3,10.51,0.0,routed,582.0,approach-review
8929aeba007ffff,Crestview Meadows E 54,,126.6,10.12,133.0,routed,347.0,approach-review
8929aeba00bffff,Crestview Meadows E 67,,130.6,10.45,0.0,routed,549.0,approach-review
8929aeba00fffff,Crestview Meadows E 61,,127.1,10.17,648.0,routed,276.0,approach-review
8929aeba013ffff,Crestview Meadows E 59,,135.0,10.8,0.0,routed,208.0,approach-review
8929aeba017ffff,Crestview Meadows E 53,,126.2,10.1,0.0,routed,643.0,approach-review
8929aeba01bffff,Crestview Meadows E 66,,136.0,10.88,0.0,routed,590.0,approach-review
8929aeba023ffff,Crestview Meadows NE 130,,115.4,9.23,489.0,routed,237.0,approach-review
8929aeba027ffff,Crestview Meadows NE 122,,106.8,8.55,678.0,routed,265.0,approach-review
8929aeba02bffff,Crestview Meadows NE 147,,119.2,9.54,535.0,routed,142.0,approach-review
8929aeba02fffff,Crestview Meadows NE 138,,111.1,8.89,964.0,routed,157.0,approach-review
8929aeba033ffff,Crestview Meadows E 49,,122.8,9.82,786.0,routed,283.0,approach-review
8929aeba037ffff,Crestview Meadows NE 115,,116.6,9.33,835.0,routed,332.0,approach-review
8929aeba03bffff,Crestview Meadows E 56,,121.3,9.7,1278.0,routed,151.0,approach-review
8929aeba043ffff,Crestview Meadows E 78,,138.4,11.07,0.0,routed,649.0,approach-review
8929aeba047ffff,Crestview Meadows E 74,,131.6,10.53,0.0,routed,627.0,approach-review
8929aeba04bffff,Crestview Meadows E 81,,141.2,11.3,0.0,routed,866.0,approach-review
8929aeba04fffff,Crestview Meadows E 79,,134.7,10.77,0.0,routed,873.0,approach-review
8929aeba053ffff,Crestview Meadows E 77,,156.5,12.52,0.0,routed,518.0,approach-review
8929aeba057ffff,Crestview Meadows E 73,,137.2,10.97,0.0,routed,552.0,approach-review
8929aeba063ffff,Crestview Meadows NE 170,,127.4,10.19,786.0,routed,306.0,approach-review
8929aeba067ffff,Crestview Meadows NE 161,,124.1,9.93,553.0,routed,282.0,approach-review
8929aeba06bffff,Crestview Meadows NE 182,,128.1,10.24,284.0,routed,597.0,approach-review
8929aeba06fffff,Crestview Meadows NE 175,,123.0,9.84,744.0,routed,368.0,approach-review
8929aeba073ffff,Crestview Meadows E 68,,127.1,10.17,657.0,routed,265.0,approach-review
8929aeba077ffff,Crestview Meadows E 64,,122.5,9.8,1125.0,routed,61.0,network-estimate
8929aeba07bffff,Crestview Meadows E 75,,130.6,10.45,446.0,routed,550.0,approach-review
8929aeba083ffff,Crestview Meadows E 51,,128.2,10.25,0.0,routed,828.0,approach-review
8929aeba087ffff,Crestview Meadows E 46,,123.7,9.89,0.0,routed,466.0,approach-review
8929aeba08bffff,Crestview Meadows E 58,,131.4,10.52,0.0,routed,1000.0,approach-review
8929aeba08fffff,Crestview Meadows E 52,,126.9,10.16,0.0,routed,729.0,approach-review
8929aeba093ffff,Crestview Meadows E 50,,131.0,10.48,0.0,routed,1051.0,approach-review
8929aeba097ffff,Crestview Meadows E 45,,126.8,10.14,0.0,routed,714.0,approach-review
8929aeba09bffff,Crestview Meadows E 57,,138.5,11.08,0.0,routed,733.0,approach-review
8929aeba0a3ffff,Crestview Meadows E 42,,117.4,9.39,0.0,routed,585.0,approach-review
8929aeba0abffff,Crestview Meadows E 48,,122.0,9.76,0.0,routed,307.0,approach-review
8929aeba0afffff,Crestview Meadows E 43,,118.1,9.45,208.0,routed,435.0,approach-review
8929aeba0b3ffff,Crestview Meadows E 41,,119.1,9.53,0.0,routed,104.0,approach-review
8929aeba0bbffff,Crestview Meadows E 47,,121.9,9.75,0.0,routed,739.0,approach-review
8929aeba0c3ffff,Crestview Meadows E 71,,148.8,11.91,0.0,routed,614.0,approach-review
8929aeba0c7ffff,Crestview Meadows E 65,,136.3,10.9,0.0,routed,317.0,approach-review
8929aeba0cbffff,Crestview Meadows E 76,,149.9,11.99,0.0,routed,444.0,approach-review
8929aeba0cfffff,Crestview Meadows E 72,,140.8,11.26,0.0,routed,673.0,approach-review
8929aeba0d3ffff,Crestview Meadows E 70,,140.1,11.2,0.0,routed,528.0,approach-review
8929aeba0d7ffff,Crestview Meadows E 63,,138.0,11.04,0.0,routed,455.0,approach-review
8929aeba103ffff,Crestview Meadows NE 87,,85.0,6.8,652.0,routed,136.0,approach-review
8929aeba107ffff,Crestview Meadows NE 83,,81.4,6.51,308.0,routed,105.0,approach-review
8929aeba10bffff,Crestview Meadows NE 99,,92.8,7.42,953.0,routed,201.0,approach-review
8929aeba10fffff,Crestview Meadows NE 93,,86.0,6.88,185.0,routed,232.0,approach-review
8929aeba117ffff,Crestview Meadows NE 76,,80.6,6.45,46.0,routed,232.0,approach-review
8929aeba11bffff,Crestview Meadows NE 92,,91.1,7.29,317.0,routed,182.0,approach-review
8929aeba123ffff,Crestview Meadows NE 84,,84.3,6.74,0.0,routed,489.0,approach-review
8929aeba127ffff,Crestview Meadows NE 82,,97.9,7.84,599.0,routed,301.0,approach-review
8929aeba12bffff,Crestview Meadows NE 96,,93.5,7.48,0.0,routed,317.0,approach-review
8929aeba12fffff,Crestview Meadows NE 91,,100.3,8.03,0.0,routed,493.0,approach-review
8929aeba133ffff,Crestview Meadows NE 80,,79.8,6.38,637.0,routed,129.0,approach-review
8929aeba137ffff,Crestview Meadows NE 75,,80.8,6.46,0.0,routed,350.0,approach-review
8929aeba13bffff,Crestview Meadows NE 89,,84.2,6.74,163.0,routed,259.0,approach-review
8929aeba143ffff,Crestview Meadows NE 119,,97.3,7.79,1554.0,routed,142.0,approach-review
8929aeba147ffff,Crestview Meadows NE 111,,92.6,7.41,971.0,routed,182.0,approach-review
8929aeba14bffff,Crestview Meadows NE 135,,102.6,8.21,1881.0,routed,89.0,network-estimate
8929aeba14fffff,Crestview Meadows NE 126,,99.6,7.97,323.0,routed,311.0,approach-review
8929aeba153ffff,Crestview Meadows NE 112,,99.2,7.94,442.0,routed,207.0,approach-review
8929aeba157ffff,Crestview Meadows NE 103,,94.5,7.56,1311.0,routed,167.0,approach-review
8929aeba15bffff,Crestview Meadows NE 127,,102.8,8.23,1570.0,routed,171.0,approach-review
8929aeba163ffff,Crestview Meadows NE 113,,95.9,7.67,1217.0,routed,241.0,approach-review
8929aeba167ffff,Crestview Meadows NE 108,,97.2,7.77,1122.0,routed,81.0,network-estimate
8929aeba16bffff,Crestview Meadows NE 129,,100.6,8.05,1078.0,routed,383.0,approach-review
8929aeba16fffff,Crestview Meadows NE 124,,100.3,8.03,464.0,routed,283.0,approach-review
8929aeba173ffff,Crestview Meadows NE 104,,93.6,7.49,589.0,routed,265.0,approach-review
8929aeba177ffff,Crestview Meadows NE 100,,91.2,7.3,1178.0,routed,132.0,approach-review
8929aeba17bffff,Crestview Meadows NE 120,,96.9,7.75,0.0,routed,337.0,approach-review
8929aeba183ffff,Crestview Meadows NE 67,,87.1,6.97,0.0,routed,243.0,approach-review
8929aeba187ffff,Crestview Meadows NE 61,,81.6,6.53,369.0,routed,198.0,approach-review
8929aeba18fffff,Crestview Meadows NE 72,,86.6,6.92,332.0,routed,168.0,approach-review
8929aeba193ffff,Crestview Meadows NE 64,,91.7,7.34,0.0,routed,462.0,approach-review
8929aeba197ffff,Crestview Meadows NE 56,,85.0,6.8,0.0,routed,368.0,approach-review
8929aeba1a3ffff,Crestview Meadows NE 62,,71.4,5.71,741.0,routed,78.0,network-estimate
8929aeba1a7ffff,Crestview Meadows NE 57,,71.7,5.73,425.0,routed,269.0,approach-review
8929aeba1abffff,Crestview Meadows NE 74,,76.1,6.09,353.0,routed,88.0,network-estimate
8929aeba1afffff,Crestview Meadows NE 68,,76.2,6.09,1097.0,routed,147.0,approach-review
8929aeba1b3ffff,Crestview Meadows NE 55,,78.3,6.26,848.0,routed,142.0,approach-review
8929aeba1b7ffff,Crestview Meadows NE 52,,70.1,5.61,0.0,routed,142.0,approach-review
8929aeba1bbffff,Crestview Meadows NE 66,,77.7,6.21,246.0,routed,185.0,approach-review
8929aeba1cbffff,Crestview Meadows NE 107,,101.6,8.12,0.0,routed,195.0,approach-review
8929aeba1dbffff,Crestview Meadows E 38,,103.9,8.32,0.0,routed,407.0,approach-review
8929aeba203ffff,Crestview Meadows E 93,,185.8,14.87,0.0,routed,1306.0,approach-review
8929aeba207ffff,Crestview Meadows NE 216,,188.3,15.06,0.0,routed,1504.0,approach-review
8929aeba20bffff,Crestview Meadows E 97,,190.4,15.23,0.0,routed,695.0,approach-review
